stress_period	sp_length	time_step	study (0 : TS or 1 : SS)	rech
0.0	1.0	1.0	1.0	0.0008005495078547683
1.0	60.0	1.0	0.0	0.000174
61.0	60.0	1.0	0.0	0.0002713333333333334
121.0	60.0	1.0	0.0	0.001648
181.0	60.0	1.0	0.0	0.0017021666666666667
241.0	60.0	1.0	0.0	0.0002468333333333333
301.0	60.0	1.0	0.0	0.00020849999999999992
361.0	60.0	1.0	0.0	7.433333333333333e-05
421.0	60.0	1.0	0.0	0.00015183333333333333
481.0	60.0	1.0	0.0	0.0010779999999999997
541.0	60.0	1.0	0.0	0.0030985
601.0	60.0	1.0	0.0	0.0006410000000000002
661.0	60.0	1.0	0.0	0.00014066666666666665
721.0	60.0	1.0	0.0	3.916666666666667e-05
781.0	60.0	1.0	0.0	0.00013816666666666667
841.0	60.0	1.0	0.0	0.0005020000000000001
901.0	60.0	1.0	0.0	0.0015385000000000002
961.0	60.0	1.0	0.0	0.00011366666666666663
1021.0	60.0	1.0	0.0	0.00022150000000000002
1081.0	60.0	1.0	0.0	6.000000000000001e-05
1141.0	60.0	1.0	0.0	0.00019500000000000002
1201.0	60.0	1.0	0.0	0.0016531666666666665
1261.0	60.0	1.0	0.0	0.0018471666666666667
1321.0	60.0	1.0	0.0	0.000694
1381.0	60.0	1.0	0.0	3.5e-05
1441.0	60.0	1.0	0.0	5.333333333333333e-05
1501.0	60.0	1.0	0.0	0.0027769999999999995
1561.0	60.0	1.0	0.0	0.002456333333333333
1621.0	60.0	1.0	0.0	0.0012365000000000004
1681.0	60.0	1.0	0.0	0.0015075
1741.0	60.0	1.0	0.0	8.599999999999999e-05
1801.0	60.0	1.0	0.0	1.216666666666667e-05
1861.0	60.0	1.0	0.0	0.00012333333333333334
1921.0	60.0	1.0	0.0	0.0006178333333333332
1981.0	60.0	1.0	0.0	0.0006653333333333333
2041.0	60.0	1.0	0.0	0.00023750000000000005
2101.0	60.0	1.0	0.0	4.333333333333333e-06
2161.0	60.0	1.0	0.0	7.000000000000002e-06
2221.0	60.0	1.0	0.0	0.0006281666666666667
2281.0	60.0	1.0	0.0	0.0027121666666666674
2341.0	60.0	1.0	0.0	0.0025696666666666663
2401.0	60.0	1.0	0.0	0.0009198333333333335
2461.0	60.0	1.0	0.0	0.00018733333333333327
2521.0	60.0	1.0	0.0	7.983333333333333e-05
2581.0	60.0	1.0	0.0	3.683333333333334e-05
2641.0	60.0	1.0	0.0	0.0009465000000000001
2701.0	60.0	1.0	0.0	0.0031225000000000003
2761.0	60.0	1.0	0.0	0.0021830000000000013
2821.0	60.0	1.0	0.0	0.00022466666666666666
2881.0	60.0	1.0	0.0	0.00012016666666666668
2941.0	60.0	1.0	0.0	1.9333333333333337e-05
3001.0	60.0	1.0	0.0	7.15e-05
3061.0	60.0	1.0	0.0	0.0016913333333333335
3121.0	60.0	1.0	0.0	0.001910333333333333
3181.0	60.0	1.0	0.0	0.0008155000000000001
3241.0	60.0	1.0	0.0	2.283333333333334e-05
3301.0	60.0	1.0	0.0	6.466666666666668e-05
3361.0	60.0	1.0	0.0	0.0016558333333333332
3421.0	60.0	1.0	0.0	0.004128500000000001
3481.0	60.0	1.0	0.0	0.001398833333333334
3541.0	60.0	1.0	0.0	4.7333333333333336e-05
3601.0	60.0	1.0	0.0	0.00016583333333333332
3661.0	60.0	1.0	0.0	6.15e-05
3721.0	60.0	1.0	0.0	0.0010394999999999998
3781.0	60.0	1.0	0.0	0.002911166666666666
3841.0	60.0	1.0	0.0	0.0016711666666666656
3901.0	60.0	1.0	0.0	0.0021616666666666663
3961.0	60.0	1.0	0.0	0.00036799999999999995
4021.0	60.0	1.0	0.0	0.00017933333333333332
4081.0	60.0	1.0	0.0	0.0018128333333333332
4141.0	60.0	1.0	0.0	0.0032818333333333332
4201.0	60.0	1.0	0.0	0.0009828333333333332
4261.0	60.0	1.0	0.0	6.616666666666667e-05
4321.0	60.0	1.0	0.0	0.00013283333333333335
4381.0	60.0	1.0	0.0	7.016666666666669e-05
4441.0	60.0	1.0	0.0	0.002295333333333332
4501.0	60.0	1.0	0.0	0.0033725000000000005
4561.0	60.0	1.0	0.0	0.0009799999999999995
4621.0	60.0	1.0	0.0	0.0013245000000000002
4681.0	60.0	1.0	0.0	2.8e-05
4741.0	60.0	1.0	0.0	4.15e-05
4801.0	60.0	1.0	0.0	3.4500000000000005e-05
4861.0	60.0	1.0	0.0	0.0008509999999999999
4921.0	60.0	1.0	0.0	0.0019358333333333332
4981.0	60.0	1.0	0.0	0.0003735000000000001
5041.0	60.0	1.0	0.0	6.283333333333335e-05
5101.0	60.0	1.0	0.0	4.666666666666667e-06
5161.0	60.0	1.0	0.0	0.0001896666666666666
5221.0	60.0	1.0	0.0	0.0020453333333333335
5281.0	60.0	1.0	0.0	0.0017543333333333337
5341.0	60.0	1.0	0.0	0.0009485000000000002
5401.0	60.0	1.0	0.0	4.666666666666666e-05
5461.0	60.0	1.0	0.0	3.7166666666666664e-05
5521.0	60.0	1.0	0.0	1.9833333333333335e-05
5581.0	60.0	1.0	0.0	0.00024016666666666666
5641.0	60.0	1.0	0.0	0.0014420000000000001
5701.0	60.0	1.0	0.0	0.0013141666666666664
5761.0	60.0	1.0	0.0	0.00013233333333333334
5821.0	60.0	1.0	0.0	3.966666666666668e-05
5881.0	60.0	1.0	0.0	0.00019299999999999997
5941.0	60.0	1.0	0.0	0.002503
6001.0	60.0	1.0	0.0	0.0008148333333333333
6061.0	60.0	1.0	0.0	0.0006106666666666669
6121.0	60.0	1.0	0.0	9.233333333333333e-05
6181.0	60.0	1.0	0.0	9.316666666666666e-05
6241.0	60.0	1.0	0.0	0.00017416666666666665
6301.0	60.0	1.0	0.0	0.0015263333333333335
6361.0	60.0	1.0	0.0	0.003578666666666666
6421.0	60.0	1.0	0.0	0.0006668333333333335
6481.0	60.0	1.0	0.0	6.683333333333334e-05
6541.0	60.0	1.0	0.0	2.7333333333333335e-05
6601.0	60.0	1.0	0.0	9.366666666666665e-05
6661.0	60.0	1.0	0.0	0.00014349999999999994
6721.0	60.0	1.0	0.0	0.00041783333333333337
6781.0	60.0	1.0	0.0	0.0018345000000000002
6841.0	60.0	1.0	0.0	3.733333333333334e-05
6901.0	60.0	1.0	0.0	2.8333333333333335e-05
6961.0	60.0	1.0	0.0	2.1833333333333337e-05
7021.0	60.0	1.0	0.0	0.00014333333333333337
7081.0	60.0	1.0	0.0	0.0020986666666666666
7141.0	60.0	1.0	0.0	0.0009661666666666667
7201.0	60.0	1.0	0.0	2.7000000000000006e-05
7261.0	60.0	1.0	0.0	3.166666666666667e-05
7321.0	60.0	1.0	0.0	9.000000000000002e-06
7381.0	60.0	1.0	0.0	0.0005508333333333334
7441.0	60.0	1.0	0.0	0.001736333333333333
7501.0	60.0	1.0	0.0	0.0007218333333333334
7561.0	60.0	1.0	0.0	5.400000000000002e-05
7621.0	60.0	1.0	0.0	3.783333333333334e-05
7681.0	60.0	1.0	0.0	3.1e-05
7741.0	60.0	1.0	0.0	0.0004256666666666666
7801.0	60.0	1.0	0.0	0.0004418333333333335
7861.0	60.0	1.0	0.0	0.0002808333333333333
7921.0	60.0	1.0	0.0	0.00015399999999999998
7981.0	60.0	1.0	0.0	3.9833333333333344e-05
8041.0	60.0	1.0	0.0	0.00015166666666666665
8101.0	60.0	1.0	0.0	0.0022136666666666667
8161.0	60.0	1.0	0.0	0.0019139999999999997
8221.0	60.0	1.0	0.0	5.533333333333334e-05
8281.0	60.0	1.0	0.0	0.00026099999999999995
8341.0	60.0	1.0	0.0	0.0006805000000000002
8401.0	60.0	1.0	0.0	0.000168
8461.0	60.0	1.0	0.0	0.0016216666666666667
8521.0	60.0	1.0	0.0	0.004633833333333334
8581.0	60.0	1.0	0.0	0.001979
