stress_period	sp_length	time_step	study (0 : TS or 1 : SS)	rech
0.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	0.0	1.925182342529297e-05
2.0	1.0	1.0	0.0	1.8980979919433593e-05
3.0	1.0	1.0	0.0	1.8840789794921875e-05
4.0	1.0	1.0	0.0	2.8487205505371092e-05
5.0	1.0	1.0	0.0	4.156589508056641e-05
6.0	1.0	1.0	0.0	3.6934852600097655e-05
7.0	1.0	1.0	0.0	3.734588623046875e-05
8.0	1.0	1.0	0.0	3.6780357360839844e-05
9.0	1.0	1.0	0.0	3.4612655639648435e-05
10.0	1.0	1.0	0.0	3.250312805175781e-05
11.0	1.0	1.0	0.0	3.057479858398438e-05
12.0	1.0	1.0	0.0	2.942657470703125e-05
13.0	1.0	1.0	0.0	3.137779235839844e-05
14.0	1.0	1.0	0.0	3.51715087890625e-05
15.0	1.0	1.0	0.0	3.297042846679688e-05
16.0	1.0	1.0	0.0	3.224849700927734e-05
17.0	1.0	1.0	0.0	4.078960418701172e-05
18.0	1.0	1.0	0.0	4.3964385986328126e-05
19.0	1.0	1.0	0.0	4.006385803222656e-05
20.0	1.0	1.0	0.0	3.772258758544922e-05
21.0	1.0	1.0	0.0	3.671550750732422e-05
22.0	1.0	1.0	0.0	3.607845306396485e-05
23.0	1.0	1.0	0.0	3.524303436279297e-05
24.0	1.0	1.0	0.0	3.504753112792969e-05
25.0	1.0	1.0	0.0	3.606986999511719e-05
26.0	1.0	1.0	0.0	3.600502014160156e-05
27.0	1.0	1.0	0.0	3.5765647888183594e-05
28.0	1.0	1.0	0.0	4.1898727416992185e-05
29.0	1.0	1.0	0.0	4.2576789855957034e-05
30.0	1.0	1.0	0.0	4.150295257568359e-05
31.0	1.0	1.0	0.0	4.05426025390625e-05
32.0	1.0	1.0	0.0	3.9628982543945314e-05
33.0	1.0	1.0	0.0	3.908157348632812e-05
34.0	1.0	1.0	0.0	3.870487213134766e-05
35.0	1.0	1.0	0.0	3.8058280944824215e-05
36.0	1.0	1.0	0.0	3.751659393310547e-05
37.0	1.0	1.0	0.0	3.711414337158203e-05
38.0	1.0	1.0	0.0	3.668308258056641e-05
39.0	1.0	1.0	0.0	3.612709045410156e-05
40.0	1.0	1.0	0.0	3.549480438232422e-05
41.0	1.0	1.0	0.0	3.490066528320312e-05
42.0	1.0	1.0	0.0	3.4365653991699215e-05
43.0	1.0	1.0	0.0	3.3890724182128905e-05
44.0	1.0	1.0	0.0	3.3463478088378905e-05
45.0	1.0	1.0	0.0	3.306961059570313e-05
46.0	1.0	1.0	0.0	3.2680511474609376e-05
47.0	1.0	1.0	0.0	3.229045867919922e-05
48.0	1.0	1.0	0.0	3.188800811767578e-05
49.0	1.0	1.0	0.0	3.145790100097656e-05
50.0	1.0	1.0	0.0	3.1006813049316404e-05
51.0	1.0	1.0	0.0	3.056240081787109e-05
