stress_period	sp_length	time_step	study (0 : TS or 1 : SS)	rech
0.0	1.0	1.0	1.0	0.0
1462.0	1.0	1.0	0.0	0.0
1463.0	1.0	1.0	0.0	0.0
1464.0	1.0	1.0	0.0	0.0
1465.0	1.0	1.0	0.0	0.0
1466.0	1.0	1.0	0.0	0.0
1467.0	1.0	1.0	0.0	1e-05
1468.0	1.0	1.0	0.0	0.00017
1469.0	1.0	1.0	0.0	8e-05
1470.0	1.0	1.0	0.0	7e-05
1471.0	1.0	1.0	0.0	4e-05
1472.0	1.0	1.0	0.0	0.0
1473.0	1.0	1.0	0.0	0.0
1474.0	1.0	1.0	0.0	0.0
1475.0	1.0	1.0	0.0	0.0
1476.0	1.0	1.0	0.0	0.0
1477.0	1.0	1.0	0.0	0.0
1478.0	1.0	1.0	0.0	0.0
1479.0	1.0	1.0	0.0	0.0
1480.0	1.0	1.0	0.0	0.0
1481.0	1.0	1.0	0.0	0.0
1482.0	1.0	1.0	0.0	0.0
1483.0	1.0	1.0	0.0	0.0
1484.0	1.0	1.0	0.0	0.0
1485.0	1.0	1.0	0.0	0.0
1486.0	1.0	1.0	0.0	1e-05
1487.0	1.0	1.0	0.0	0.0
1488.0	1.0	1.0	0.0	0.0
1489.0	1.0	1.0	0.0	0.0
1490.0	1.0	1.0	0.0	0.00033
1491.0	1.0	1.0	0.0	0.00037
1492.0	1.0	1.0	0.0	1e-05
1493.0	1.0	1.0	0.0	1e-05
1494.0	1.0	1.0	0.0	3e-05
1495.0	1.0	1.0	0.0	0.00041
1496.0	1.0	1.0	0.0	0.00062
1497.0	1.0	1.0	0.0	0.0
1498.0	1.0	1.0	0.0	0.0004
1499.0	1.0	1.0	0.0	0.0
1500.0	1.0	1.0	0.0	0.00012
1501.0	1.0	1.0	0.0	0.0
1502.0	1.0	1.0	0.0	0.0
1503.0	1.0	1.0	0.0	9e-05
1504.0	1.0	1.0	0.0	9e-05
1505.0	1.0	1.0	0.0	5e-05
1506.0	1.0	1.0	0.0	6e-05
1507.0	1.0	1.0	0.0	6e-05
1508.0	1.0	1.0	0.0	0.0
1509.0	1.0	1.0	0.0	0.0
1510.0	1.0	1.0	0.0	0.0
1511.0	1.0	1.0	0.0	0.0
1512.0	1.0	1.0	0.0	0.00012
1513.0	1.0	1.0	0.0	0.00066
1514.0	1.0	1.0	0.0	0.00142
1515.0	1.0	1.0	0.0	0.00094
1516.0	1.0	1.0	0.0	0.00197
1517.0	1.0	1.0	0.0	1e-05
1518.0	1.0	1.0	0.0	0.00188
1519.0	1.0	1.0	0.0	0.00023
1520.0	1.0	1.0	0.0	0.00275
1521.0	1.0	1.0	0.0	0.0009
1522.0	1.0	1.0	0.0	1e-05
