stress_period	sp_length	time_step	study (0 : TS or 1 : SS)	rech
0.0	1.0	1.0	1.0	0.0008005495078547683
1.0	554.0	1.0	0.0	0.0007229061371841161
555.0	688.0	1.0	0.0	0.0005822093023255811
1243.0	329.0	1.0	0.0	0.0012149240121580556
1572.0	706.0	1.0	0.0	0.0005740934844192635
2278.0	376.0	1.0	0.0	0.001063351063829787
2654.0	417.0	1.0	0.0	0.0009608153477218224
3071.0	354.0	1.0	0.0	0.0011410734463276843
3425.0	369.0	1.0	0.0	0.0010813821138211386
3794.0	275.0	1.0	0.0	0.0014842545454545454
4069.0	390.0	1.0	0.0	0.0010251282051282054
4459.0	178.0	1.0	0.0	0.0022608426966292134
4637.0	650.0	1.0	0.0	0.0006179846153846153
5287.0	675.0	1.0	0.0	0.0005935703703703708
5962.0	427.0	1.0	0.0	0.0009342388758782198
6389.0	741.0	1.0	0.0	0.000546855600539811
7130.0	988.0	1.0	0.0	0.000404261133603239
8118.0	388.0	1.0	0.0	0.001037525773195877
8506.0	127.0	1.0	0.0	0.003145511811023622
8633.0	284.0	1.0	0.0	0.001406478873239437
8917.0	380.0	1.0	0.0	0.0010640526315789471
9297.0	819.0	1.0	0.0	0.0004880463980463982
10116.0	291.0	1.0	0.0	0.0013846735395189006
10407.0	383.0	1.0	0.0	0.0010416710182767628
10790.0	305.0	1.0	0.0	0.0013204262295081974
11095.0	392.0	1.0	0.0	0.0010206122448979586
11487.0	395.0	1.0	0.0	0.0010149113924050638
11882.0	927.0	1.0	0.0	0.0004316396979503781
12809.0	543.0	1.0	0.0	0.0007380110497237572
13352.0	726.0	1.0	0.0	0.0005522727272727274
14078.0	674.0	1.0	0.0	0.0005930712166172109
14752.0	589.0	1.0	0.0	0.0004121052631578949
