stress_period	sp_length	time_step	study (0 : TS or 1 : SS)	rech
0.0	1.0	1.0	1.0	0.0008005495078547683
7.0	7.0	1.0	0.0	0.00056
14.0	7.0	1.0	0.0	0.0
21.0	7.0	1.0	0.0	0.00159
28.0	7.0	1.0	0.0	0.0001
35.0	7.0	1.0	0.0	0.00011999999999999999
42.0	7.0	1.0	0.0	0.00078
49.0	7.0	1.0	0.0	0.0
56.0	7.0	1.0	0.0	0.0
63.0	7.0	1.0	0.0	0.0
70.0	7.0	1.0	0.0	0.00015
77.0	7.0	1.0	0.0	0.0
84.0	7.0	1.0	0.0	0.0
91.0	7.0	1.0	0.0	0.0
98.0	7.0	1.0	0.0	0.0012
105.0	7.0	1.0	0.0	0.00156
112.0	7.0	1.0	0.0	0.00025
119.0	7.0	1.0	0.0	0.0010199999999999999
126.0	7.0	1.0	0.0	0.0025399999999999997
133.0	7.0	1.0	0.0	0.00252
140.0	7.0	1.0	0.0	0.00107
147.0	7.0	1.0	0.0	0.00022
154.0	7.0	1.0	0.0	0.00101
161.0	7.0	1.0	0.0	0.00067
168.0	7.0	1.0	0.0	0.001
175.0	7.0	1.0	0.0	0.00468
182.0	7.0	1.0	0.0	0.00584
189.0	7.0	1.0	0.0	0.00172
196.0	7.0	1.0	0.0	0.00054
203.0	7.0	1.0	0.0	0.00339
210.0	7.0	1.0	0.0	0.00124
217.0	7.0	1.0	0.0	0.0010199999999999999
224.0	7.0	1.0	0.0	0.0
231.0	7.0	1.0	0.0	0.0022
238.0	7.0	1.0	0.0	0.00146
245.0	7.0	1.0	0.0	5.9999999999999995e-05
252.0	7.0	1.0	0.0	0.0
259.0	7.0	1.0	0.0	0.0
266.0	7.0	1.0	0.0	1e-05
273.0	7.0	1.0	0.0	0.0
280.0	7.0	1.0	0.0	0.0
287.0	7.0	1.0	0.0	0.0001
294.0	7.0	1.0	0.0	0.00128
301.0	7.0	1.0	0.0	0.00067
308.0	7.0	1.0	0.0	0.0001
315.0	7.0	1.0	0.0	0.0
322.0	7.0	1.0	0.0	0.00095
329.0	7.0	1.0	0.0	0.00031
336.0	7.0	1.0	0.0	0.0
343.0	7.0	1.0	0.0	0.0005200000000000001
350.0	7.0	1.0	0.0	0.0
357.0	7.0	1.0	0.0	1e-05
364.0	7.0	1.0	0.0	0.0
371.0	7.0	1.0	0.0	0.0
378.0	7.0	1.0	0.0	1e-05
385.0	7.0	1.0	0.0	0.00064
392.0	7.0	1.0	0.0	0.0
399.0	7.0	1.0	0.0	0.0
406.0	7.0	1.0	0.0	0.00045999999999999996
413.0	7.0	1.0	0.0	0.0
420.0	7.0	1.0	0.0	5e-05
427.0	7.0	1.0	0.0	0.0
434.0	7.0	1.0	0.0	0.0
441.0	7.0	1.0	0.0	0.0
448.0	7.0	1.0	0.0	0.0
455.0	7.0	1.0	0.0	0.0
462.0	7.0	1.0	0.0	0.00056
469.0	7.0	1.0	0.0	0.00044
476.0	7.0	1.0	0.0	0.00033999999999999997
483.0	7.0	1.0	0.0	0.00099
490.0	7.0	1.0	0.0	0.00201
497.0	7.0	1.0	0.0	0.00074
504.0	7.0	1.0	0.0	0.00016999999999999999
511.0	7.0	1.0	0.0	0.0006900000000000001
518.0	7.0	1.0	0.0	4e-05
525.0	7.0	1.0	0.0	0.00086
532.0	7.0	1.0	0.0	0.0025800000000000003
539.0	7.0	1.0	0.0	0.0028
546.0	7.0	1.0	0.0	0.005679999999999999
553.0	7.0	1.0	0.0	0.0032600000000000003
560.0	7.0	1.0	0.0	0.00434
567.0	7.0	1.0	0.0	0.00436
574.0	7.0	1.0	0.0	0.00195
581.0	7.0	1.0	0.0	0.0014199999999999998
588.0	7.0	1.0	0.0	0.00265
595.0	7.0	1.0	0.0	0.00037999999999999997
602.0	7.0	1.0	0.0	0.0
609.0	7.0	1.0	0.0	0.00018999999999999998
616.0	7.0	1.0	0.0	0.00045999999999999996
623.0	7.0	1.0	0.0	0.0017800000000000001
630.0	7.0	1.0	0.0	2.9999999999999997e-05
637.0	7.0	1.0	0.0	0.0018399999999999998
644.0	7.0	1.0	0.0	0.00146
651.0	7.0	1.0	0.0	0.00145
658.0	7.0	1.0	0.0	0.0001
665.0	7.0	1.0	0.0	1e-05
672.0	7.0	1.0	0.0	0.0
679.0	7.0	1.0	0.0	0.00143
686.0	7.0	1.0	0.0	0.0
693.0	7.0	1.0	0.0	0.0
700.0	7.0	1.0	0.0	7e-05
707.0	7.0	1.0	0.0	0.0
714.0	7.0	1.0	0.0	0.0
721.0	7.0	1.0	0.0	0.0
728.0	7.0	1.0	0.0	0.0
735.0	7.0	1.0	0.0	0.0
742.0	7.0	1.0	0.0	0.0
749.0	7.0	1.0	0.0	0.0
756.0	7.0	1.0	0.0	0.0
763.0	7.0	1.0	0.0	0.0
770.0	7.0	1.0	0.0	0.00035
