stress_period	sp_length	time_step	study (0 : TS or 1 : SS)	rech
0.0	1.0	1.0	1.0	0.0008005495078547683
365.0	365.0	1.0	0.0	0.0
730.0	365.0	1.0	0.0	0.00047999999999999996
1095.0	365.0	1.0	0.0	0.0
1460.0	365.0	1.0	0.0	0.0
1825.0	365.0	1.0	0.0	0.0
2190.0	365.0	1.0	0.0	0.0
2555.0	365.0	1.0	0.0	0.0
2920.0	365.0	1.0	0.0	0.00073
3285.0	365.0	1.0	0.0	8e-05
3650.0	365.0	1.0	0.0	2.9999999999999997e-05
4015.0	365.0	1.0	0.0	0.0
4380.0	365.0	1.0	0.0	0.0
4745.0	365.0	1.0	0.0	0.0
5110.0	365.0	1.0	0.0	0.0
5475.0	365.0	1.0	0.0	4e-05
5840.0	365.0	1.0	0.0	0.0
6205.0	365.0	1.0	0.0	1e-05
6570.0	365.0	1.0	0.0	0.0
6935.0	365.0	1.0	0.0	0.0
7300.0	365.0	1.0	0.0	0.0
7665.0	365.0	1.0	0.0	0.0
8030.0	365.0	1.0	0.0	0.0
8395.0	365.0	1.0	0.0	0.0
8760.0	365.0	1.0	0.0	0.0
9125.0	365.0	1.0	0.0	0.0
9490.0	365.0	1.0	0.0	0.0
9855.0	365.0	1.0	0.0	5e-05
10220.0	365.0	1.0	0.0	0.0
10585.0	365.0	1.0	0.0	0.0
10950.0	365.0	1.0	0.0	0.00036
11315.0	365.0	1.0	0.0	0.0
11680.0	365.0	1.0	0.0	1e-05
12045.0	365.0	1.0	0.0	0.0
12410.0	365.0	1.0	0.0	0.00022999999999999998
12775.0	365.0	1.0	0.0	1e-05
13140.0	365.0	1.0	0.0	0.0
13505.0	365.0	1.0	0.0	0.0009699999999999999
13870.0	365.0	1.0	0.0	0.0
14235.0	365.0	1.0	0.0	0.0
14600.0	365.0	1.0	0.0	0.0
14965.0	365.0	1.0	0.0	0.0
15330.0	11.0	1.0	0.0	0.0
