stress_period	sp_length	time_step	study (0 : TS or 1 : SS)	rech
0.0	1.0	1.0	1.0	0.0003537469355383406
1.0	21.0	1.0	0.0	0.0006781365530830951
22.0	21.0	1.0	0.0	0.0014425526573543955
43.0	21.0	1.0	0.0	0.0007695072719028618
64.0	21.0	1.0	0.0	0.0008094159080868238
85.0	21.0	1.0	0.0	0.00032112121582026666
106.0	21.0	1.0	0.0	0.00012004488990418155
127.0	21.0	1.0	0.0	5.4659525553385404e-05
148.0	21.0	1.0	0.0	3.843834286644345e-05
169.0	21.0	1.0	0.0	5.339195614769197e-05
190.0	21.0	1.0	0.0	0.0004120098295665739
211.0	21.0	1.0	0.0	4.913373504366194e-05
232.0	21.0	1.0	0.0	2.973575535274687e-05
253.0	21.0	1.0	0.0	0.00019902868497936196
274.0	21.0	1.0	0.0	0.0004017030398050394
295.0	21.0	1.0	0.0	0.00035131463550380955
316.0	21.0	1.0	0.0	0.00039400909060519047
337.0	21.0	1.0	0.0	0.0007312763759067621
358.0	21.0	1.0	0.0	0.0017408476329984616
379.0	21.0	1.0	0.0	0.0013043597993396047
400.0	21.0	1.0	0.0	0.0013161584763299525
421.0	21.0	1.0	0.0	0.0012941400437127615
442.0	21.0	1.0	0.0	0.0009817526681082144
463.0	21.0	1.0	0.0	0.0003451647077287524
484.0	21.0	1.0	0.0	0.0001730550130207857
505.0	21.0	1.0	0.0	0.0001315104166666369
526.0	21.0	1.0	0.0	5.762518019903274e-05
547.0	21.0	1.0	0.0	2.7302333286830355e-05
568.0	21.0	1.0	0.0	2.3533943863142104e-05
589.0	21.0	1.0	0.0	1.4395463324728468e-05
610.0	21.0	1.0	0.0	1.0717925571259998e-05
631.0	21.0	1.0	0.0	1.1349476519085114e-05
652.0	21.0	1.0	0.0	0.00030811979657123815
673.0	21.0	1.0	0.0	8.244400932674304e-05
694.0	21.0	1.0	0.0	0.0001273925872075745
715.0	21.0	1.0	0.0	0.0004866999217441619
736.0	21.0	1.0	0.0	0.000951845623197962
757.0	21.0	1.0	0.0	0.0010601955595470097
778.0	21.0	1.0	0.0	0.0008069330851236523
799.0	21.0	1.0	0.0	0.00043195488339374766
820.0	21.0	1.0	0.0	0.0002143369402203858
841.0	21.0	1.0	0.0	0.00010006096249532768
862.0	21.0	1.0	0.0	4.907008579799107e-05
883.0	21.0	1.0	0.0	2.7959187825520837e-05
904.0	21.0	1.0	0.0	1.5408107212611604e-05
925.0	21.0	1.0	0.0	1.3210108947186239e-05
946.0	21.0	1.0	0.0	2.92210355400942e-05
967.0	21.0	1.0	0.0	2.3450584638681028e-05
988.0	21.0	1.0	0.0	5.765835444132046e-05
1009.0	21.0	1.0	0.0	0.0001563411894298477
1030.0	21.0	1.0	0.0	7.564181373232126e-05
1051.0	21.0	1.0	0.0	0.0003448152769179048
1072.0	21.0	1.0	0.0	0.0007284894670758428
1093.0	21.0	1.0	0.0	0.0008410647256033334
1114.0	21.0	1.0	0.0	0.0007502078101748096
1135.0	21.0	1.0	0.0	0.0007280180794851715
1156.0	21.0	1.0	0.0	0.0004469034104119856
1177.0	21.0	1.0	0.0	0.0002304389590308381
1198.0	21.0	1.0	0.0	0.0001869957333518857
1219.0	21.0	1.0	0.0	0.00011032322474886102
1240.0	21.0	1.0	0.0	0.00029438309442427884
1261.0	21.0	1.0	0.0	6.327747163318452e-05
1282.0	21.0	1.0	0.0	0.00010739935012090684
1303.0	21.0	1.0	0.0	2.5099784135818476e-05
1324.0	21.0	1.0	0.0	0.00010359542000860129
1345.0	21.0	1.0	0.0	4.9255268914356964e-05
1366.0	21.0	1.0	0.0	0.00026265323729740607
1387.0	21.0	1.0	0.0	0.0004926376342772903
1408.0	21.0	1.0	0.0	0.0005195393335251
1429.0	21.0	1.0	0.0	0.0012344791775657478
1450.0	21.0	1.0	0.0	0.0013190115065801287
1471.0	21.0	1.0	0.0	0.0018852331978933667
1492.0	21.0	1.0	0.0	0.001269577389671638
1513.0	21.0	1.0	0.0	0.0010231868198939192
1534.0	21.0	1.0	0.0	0.0008284570603143189
1555.0	21.0	1.0	0.0	0.00035259428478417613
1576.0	21.0	1.0	0.0	0.00024350048246833325
1597.0	21.0	1.0	0.0	0.00010699535551522857
1618.0	21.0	1.0	0.0	5.6807018461681545e-05
1639.0	21.0	1.0	0.0	3.12013171968006e-05
1660.0	21.0	1.0	0.0	1.9168429786250707e-05
1681.0	21.0	1.0	0.0	1.3221198249430885e-05
1702.0	21.0	1.0	0.0	2.0398200977412406e-05
1723.0	21.0	1.0	0.0	9.532223145166063e-05
1744.0	21.0	1.0	0.0	2.336619013831729e-05
1765.0	21.0	1.0	0.0	0.0004673072497049523
1786.0	21.0	1.0	0.0	0.0004546190897623191
1807.0	21.0	1.0	0.0	0.00039347921098977135
1828.0	21.0	1.0	0.0	0.0010664879935127765
1849.0	21.0	1.0	0.0	0.0011459637596493238
1870.0	21.0	1.0	0.0	0.0007327081589471237
1891.0	21.0	1.0	0.0	0.0012278028215680335
1912.0	21.0	1.0	0.0	0.0010609188988094762
1933.0	21.0	1.0	0.0	0.00024357895624066192
1954.0	21.0	1.0	0.0	9.210132417223095e-05
1975.0	21.0	1.0	0.0	4.217601957775298e-05
1996.0	21.0	1.0	0.0	2.5842575799851183e-05
2017.0	21.0	1.0	0.0	1.4466785249255956e-05
2038.0	21.0	1.0	0.0	9.4553998538426e-06
2059.0	21.0	1.0	0.0	7.5893870421818325e-06
2080.0	21.0	1.0	0.0	4.2983834232594956e-05
2101.0	21.0	1.0	0.0	3.759076481773433e-05
2122.0	21.0	1.0	0.0	0.00014159260477336787
2143.0	21.0	1.0	0.0	0.0001364765394301385
2164.0	21.0	1.0	0.0	0.0004133578936258524
2185.0	21.0	1.0	0.0	0.00027392696198957146
2206.0	21.0	1.0	0.0	0.00041959135872972385
2227.0	21.0	1.0	0.0	0.0003790761856805239
2248.0	21.0	1.0	0.0	0.0003125931876045762
2269.0	21.0	1.0	0.0	0.00022724642072399526
2290.0	21.0	1.0	0.0	0.00010903803507483676
2311.0	21.0	1.0	0.0	4.783230736142113e-05
2332.0	21.0	1.0	0.0	2.6568458193824408e-05
2353.0	21.0	1.0	0.0	1.687058948335194e-05
2374.0	21.0	1.0	0.0	1.028805687313988e-05
2395.0	21.0	1.0	0.0	6.9177902880169114e-06
2416.0	21.0	1.0	0.0	6.865969726017543e-06
2437.0	21.0	1.0	0.0	4.9008244559878395e-06
2458.0	21.0	1.0	0.0	9.317887680871147e-06
2479.0	21.0	1.0	0.0	7.864195392244206e-05
2500.0	21.0	1.0	0.0	3.092716989062698e-05
2521.0	21.0	1.0	0.0	0.00029992113794594804
2542.0	21.0	1.0	0.0	0.00014435236794604236
2563.0	21.0	1.0	0.0	0.0002056238537742628
2584.0	21.0	1.0	0.0	0.0005223217918758808
2605.0	21.0	1.0	0.0	0.0002636781420026095
2626.0	21.0	1.0	0.0	0.00015313793364021906
2647.0	21.0	1.0	0.0	9.572601318357648e-05
2668.0	21.0	1.0	0.0	6.341952369326638e-05
2689.0	21.0	1.0	0.0	3.315753028506325e-05
2710.0	21.0	1.0	0.0	0.00012218874976747935
2731.0	21.0	1.0	0.0	1.6816457112630208e-05
2752.0	21.0	1.0	0.0	1.0399039657343004e-05
2773.0	21.0	1.0	0.0	8.026999022279467e-06
2794.0	21.0	1.0	0.0	5.873510525340126e-06
2815.0	21.0	1.0	0.0	9.857848996207826e-06
2836.0	21.0	1.0	0.0	2.3322993800753643e-05
2857.0	21.0	1.0	0.0	6.081854729424584e-05
2878.0	21.0	1.0	0.0	0.0003111730757213331
2899.0	21.0	1.0	0.0	0.0006354529517036904
2920.0	21.0	1.0	0.0	0.0007109786442347427
2941.0	21.0	1.0	0.0	0.0006394787742977667
2962.0	21.0	1.0	0.0	0.0010493323916480335
2983.0	21.0	1.0	0.0	0.0008792448497953335
3004.0	21.0	1.0	0.0	0.0003926852998278905
3025.0	21.0	1.0	0.0	0.00022824677966884761
3046.0	21.0	1.0	0.0	0.00012093716575982291
3067.0	21.0	1.0	0.0	5.454181489490328e-05
3088.0	21.0	1.0	0.0	3.9679027739024406e-05
3109.0	21.0	1.0	0.0	2.5037493024553564e-05
3130.0	21.0	1.0	0.0	2.5575054543356114e-05
3151.0	21.0	1.0	0.0	1.187585507120405e-05
3172.0	21.0	1.0	0.0	2.2265888395763578e-05
3193.0	21.0	1.0	0.0	0.0001312693016869469
