stress_period	sp_length	time_step	study (0 : TS or 1 : SS)	rech
0.0	1.0	1.0	1.0	0.0008005495078547683
2.0	2.0	1.0	0.0	1e-05
4.0	2.0	1.0	0.0	0.00011999999999999999
6.0	2.0	1.0	0.0	0.0003
8.0	2.0	1.0	0.0	0.0
10.0	2.0	1.0	0.0	0.00013000000000000002
12.0	2.0	1.0	0.0	0.0
14.0	2.0	1.0	0.0	0.0
16.0	2.0	1.0	0.0	0.0
18.0	2.0	1.0	0.0	0.00081
20.0	2.0	1.0	0.0	0.00072
22.0	2.0	1.0	0.0	0.00043
24.0	2.0	1.0	0.0	0.0
26.0	2.0	1.0	0.0	0.0
28.0	2.0	1.0	0.0	0.0001
30.0	2.0	1.0	0.0	0.00015
32.0	2.0	1.0	0.0	2e-05
34.0	2.0	1.0	0.0	0.0
36.0	2.0	1.0	0.0	8e-05
38.0	2.0	1.0	0.0	5e-05
40.0	2.0	1.0	0.0	0.0
42.0	2.0	1.0	0.0	0.00078
44.0	2.0	1.0	0.0	0.00023999999999999998
46.0	2.0	1.0	0.0	0.0
48.0	2.0	1.0	0.0	0.0
50.0	2.0	1.0	0.0	0.0
52.0	2.0	1.0	0.0	0.0
54.0	2.0	1.0	0.0	0.0
56.0	2.0	1.0	0.0	0.0
58.0	2.0	1.0	0.0	0.0
60.0	2.0	1.0	0.0	0.00018999999999999998
62.0	2.0	1.0	0.0	0.00013000000000000002
64.0	2.0	1.0	0.0	0.00013000000000000002
66.0	2.0	1.0	0.0	0.00033
68.0	2.0	1.0	0.0	7e-05
70.0	2.0	1.0	0.0	0.00015
72.0	2.0	1.0	0.0	0.0
74.0	2.0	1.0	0.0	0.0
76.0	2.0	1.0	0.0	0.0
78.0	2.0	1.0	0.0	0.0
80.0	2.0	1.0	0.0	0.00027
82.0	2.0	1.0	0.0	0.0
84.0	2.0	1.0	0.0	0.0
86.0	2.0	1.0	0.0	1e-05
88.0	2.0	1.0	0.0	0.0
90.0	2.0	1.0	0.0	0.0
92.0	2.0	1.0	0.0	8e-05
94.0	2.0	1.0	0.0	0.00016
96.0	2.0	1.0	0.0	0.00016999999999999999
98.0	2.0	1.0	0.0	0.0012
100.0	2.0	1.0	0.0	0.00031
102.0	2.0	1.0	0.0	0.0
104.0	2.0	1.0	0.0	0.0
106.0	2.0	1.0	0.0	5.9999999999999995e-05
108.0	2.0	1.0	0.0	0.00045999999999999996
110.0	2.0	1.0	0.0	0.0005
112.0	2.0	1.0	0.0	0.00025
114.0	2.0	1.0	0.0	0.00044
116.0	2.0	1.0	0.0	0.00029
118.0	2.0	1.0	0.0	0.0008900000000000001
120.0	2.0	1.0	0.0	0.0015199999999999999
122.0	2.0	1.0	0.0	0.0019399999999999999
124.0	2.0	1.0	0.0	0.00302
126.0	2.0	1.0	0.0	0.0025399999999999997
128.0	2.0	1.0	0.0	0.00249
130.0	2.0	1.0	0.0	0.0019199999999999998
132.0	2.0	1.0	0.0	0.0013
134.0	2.0	1.0	0.0	0.0017
136.0	2.0	1.0	0.0	0.00164
138.0	2.0	1.0	0.0	0.00119
140.0	2.0	1.0	0.0	0.00107
142.0	2.0	1.0	0.0	0.0008900000000000001
144.0	2.0	1.0	0.0	0.0007700000000000001
146.0	2.0	1.0	0.0	0.00039
148.0	2.0	1.0	0.0	0.00011
150.0	2.0	1.0	0.0	0.0007599999999999999
152.0	2.0	1.0	0.0	0.00033999999999999997
154.0	2.0	1.0	0.0	0.00101
156.0	2.0	1.0	0.0	0.00081
158.0	2.0	1.0	0.0	0.00084
160.0	2.0	1.0	0.0	0.00067
162.0	2.0	1.0	0.0	0.0006
164.0	2.0	1.0	0.0	0.00078
166.0	2.0	1.0	0.0	0.00057
168.0	2.0	1.0	0.0	0.001
170.0	2.0	1.0	0.0	0.00145
172.0	2.0	1.0	0.0	0.0017800000000000001
174.0	2.0	1.0	0.0	0.00243
176.0	2.0	1.0	0.0	0.00435
178.0	2.0	1.0	0.0	0.008190000000000001
180.0	2.0	1.0	0.0	0.0057799999999999995
182.0	2.0	1.0	0.0	0.00584
184.0	2.0	1.0	0.0	0.00428
186.0	2.0	1.0	0.0	0.0030600000000000002
188.0	2.0	1.0	0.0	0.00214
190.0	2.0	1.0	0.0	0.00135
192.0	2.0	1.0	0.0	0.00079
