stress_period	sp_length	time_step	study (0 : TS or 1 : SS)	rech
0.0	1.0	1.0	1.0	0.0
6575.0	1.0	1.0	0.0	0.0
6576.0	1.0	1.0	0.0	0.0
6577.0	1.0	1.0	0.0	0.0
6578.0	1.0	1.0	0.0	0.0
6579.0	1.0	1.0	0.0	0.0
6580.0	1.0	1.0	0.0	0.0
6581.0	1.0	1.0	0.0	0.0
6582.0	1.0	1.0	0.0	0.0
6583.0	1.0	1.0	0.0	1e-05
6584.0	1.0	1.0	0.0	0.0
6585.0	1.0	1.0	0.0	0.0
6586.0	1.0	1.0	0.0	0.0
6587.0	1.0	1.0	0.0	0.0
6588.0	1.0	1.0	0.0	0.0
6589.0	1.0	1.0	0.0	0.0
6590.0	1.0	1.0	0.0	2e-05
6591.0	1.0	1.0	0.0	0.0
6592.0	1.0	1.0	0.0	0.0
6593.0	1.0	1.0	0.0	0.0
6594.0	1.0	1.0	0.0	0.0
6595.0	1.0	1.0	0.0	0.0
6596.0	1.0	1.0	0.0	0.0
6597.0	1.0	1.0	0.0	0.0
6598.0	1.0	1.0	0.0	1e-05
6599.0	1.0	1.0	0.0	0.0
6600.0	1.0	1.0	0.0	4e-05
6601.0	1.0	1.0	0.0	1e-05
6602.0	1.0	1.0	0.0	0.00014
6603.0	1.0	1.0	0.0	6e-05
6604.0	1.0	1.0	0.0	0.0
6605.0	1.0	1.0	0.0	0.0
6606.0	1.0	1.0	0.0	0.00025
6607.0	1.0	1.0	0.0	0.00044
6608.0	1.0	1.0	0.0	0.00058
6609.0	1.0	1.0	0.0	0.0
6610.0	1.0	1.0	0.0	1e-05
6611.0	1.0	1.0	0.0	0.0
6612.0	1.0	1.0	0.0	0.0
6613.0	1.0	1.0	0.0	0.0
6614.0	1.0	1.0	0.0	0.0
6615.0	1.0	1.0	0.0	0.0
6616.0	1.0	1.0	0.0	2e-05
6617.0	1.0	1.0	0.0	0.0
6618.0	1.0	1.0	0.0	6e-05
6619.0	1.0	1.0	0.0	4e-05
6620.0	1.0	1.0	0.0	0.0
6621.0	1.0	1.0	0.0	0.0
6622.0	1.0	1.0	0.0	0.0
6623.0	1.0	1.0	0.0	0.0
6624.0	1.0	1.0	0.0	0.0
6625.0	1.0	1.0	0.0	0.0
6626.0	1.0	1.0	0.0	0.0
6627.0	1.0	1.0	0.0	6e-05
6628.0	1.0	1.0	0.0	5e-05
6629.0	1.0	1.0	0.0	0.0
6630.0	1.0	1.0	0.0	0.00012
6631.0	1.0	1.0	0.0	0.0
6632.0	1.0	1.0	0.0	0.0
6633.0	1.0	1.0	0.0	5e-05
6634.0	1.0	1.0	0.0	2e-05
6635.0	1.0	1.0	0.0	0.0
6636.0	1.0	1.0	0.0	0.0
6637.0	1.0	1.0	0.0	0.0
6638.0	1.0	1.0	0.0	0.0
6639.0	1.0	1.0	0.0	5e-05
6640.0	1.0	1.0	0.0	0.0001
6641.0	1.0	1.0	0.0	0.00068
6642.0	1.0	1.0	0.0	0.00028
6643.0	1.0	1.0	0.0	0.00052
6644.0	1.0	1.0	0.0	0.00077
6645.0	1.0	1.0	0.0	0.00014
6646.0	1.0	1.0	0.0	5e-05
6647.0	1.0	1.0	0.0	0.00056
6648.0	1.0	1.0	0.0	0.0
6649.0	1.0	1.0	0.0	0.0
6650.0	1.0	1.0	0.0	0.0
6651.0	1.0	1.0	0.0	0.0
6652.0	1.0	1.0	0.0	8e-05
6653.0	1.0	1.0	0.0	0.00038
6654.0	1.0	1.0	0.0	3e-05
6655.0	1.0	1.0	0.0	7e-05
6656.0	1.0	1.0	0.0	0.0
6657.0	1.0	1.0	0.0	0.0
6658.0	1.0	1.0	0.0	0.0
6659.0	1.0	1.0	0.0	0.0
6660.0	1.0	1.0	0.0	0.0
6661.0	1.0	1.0	0.0	0.0
6662.0	1.0	1.0	0.0	0.0
6663.0	1.0	1.0	0.0	7e-05
6664.0	1.0	1.0	0.0	5e-05
6665.0	1.0	1.0	0.0	0.0
6666.0	1.0	1.0	0.0	0.0
6667.0	1.0	1.0	0.0	0.0
6668.0	1.0	1.0	0.0	0.0
6669.0	1.0	1.0	0.0	0.0
6670.0	1.0	1.0	0.0	0.0
6671.0	1.0	1.0	0.0	0.0
