stress_period	sp_length	time_step	study (0 : TS or 1 : SS)	rech
0.0	1.0	1.0	1.0	0.0008005495078547683
1.0	21.0	1.0	0.0	0.00031761904761904764
22.0	21.0	1.0	0.0	0.00012285714285714284
43.0	21.0	1.0	0.0	6.333333333333333e-05
64.0	21.0	1.0	0.0	8.952380952380952e-05
85.0	21.0	1.0	0.0	0.00023190476190476186
106.0	21.0	1.0	0.0	0.00108
127.0	21.0	1.0	0.0	0.0014085714285714285
148.0	21.0	1.0	0.0	0.0006271428571428571
169.0	21.0	1.0	0.0	0.0036380952380952393
190.0	21.0	1.0	0.0	0.001767142857142857
211.0	21.0	1.0	0.0	0.0008295238095238096
232.0	21.0	1.0	0.0	0.0007719047619047621
253.0	21.0	1.0	0.0	0.00021380952380952378
274.0	21.0	1.0	0.0	0.0002380952380952381
295.0	21.0	1.0	0.0	0.0004171428571428571
316.0	21.0	1.0	0.0	0.00024285714285714289
337.0	21.0	1.0	0.0	7.142857142857143e-05
358.0	21.0	1.0	0.0	0.00011809523809523812
379.0	21.0	1.0	0.0	6.571428571428573e-05
400.0	21.0	1.0	0.0	4.2857142857142856e-05
421.0	21.0	1.0	0.0	1.4285714285714287e-05
442.0	21.0	1.0	0.0	5.3809523809523804e-05
463.0	21.0	1.0	0.0	0.00047142857142857137
484.0	21.0	1.0	0.0	0.0008885714285714287
505.0	21.0	1.0	0.0	0.00039
526.0	21.0	1.0	0.0	0.0033666666666666667
547.0	21.0	1.0	0.0	0.004418095238095239
568.0	21.0	1.0	0.0	0.0023038095238095235
589.0	21.0	1.0	0.0	0.0005099999999999998
610.0	21.0	1.0	0.0	0.000818095238095238
631.0	21.0	1.0	0.0	0.0007985714285714285
652.0	21.0	1.0	0.0	0.00028857142857142845
673.0	21.0	1.0	0.0	0.00021428571428571427
694.0	21.0	1.0	0.0	4.9047619047619054e-05
715.0	21.0	1.0	0.0	7.904761904761905e-05
736.0	21.0	1.0	0.0	8.571428571428573e-06
757.0	21.0	1.0	0.0	3.476190476190477e-05
778.0	21.0	1.0	0.0	4.285714285714286e-06
799.0	21.0	1.0	0.0	3.380952380952381e-05
820.0	21.0	1.0	0.0	0.000360952380952381
841.0	21.0	1.0	0.0	0.0003261904761904762
862.0	21.0	1.0	0.0	0.0010661904761904764
883.0	21.0	1.0	0.0	7.380952380952382e-05
904.0	21.0	1.0	0.0	0.0022109523809523807
925.0	21.0	1.0	0.0	0.001991428571428571
946.0	21.0	1.0	0.0	0.00016714285714285716
967.0	21.0	1.0	0.0	7.857142857142857e-05
988.0	21.0	1.0	0.0	0.00020095238095238098
1009.0	21.0	1.0	0.0	0.0001761904761904762
1030.0	21.0	1.0	0.0	0.0001928571428571428
1051.0	21.0	1.0	0.0	0.00021714285714285713
1072.0	21.0	1.0	0.0	0.00017142857142857143
1093.0	21.0	1.0	0.0	6.523809523809526e-05
1114.0	21.0	1.0	0.0	1.523809523809524e-05
1135.0	21.0	1.0	0.0	0.00029619047619047615
1156.0	21.0	1.0	0.0	0.00016095238095238093
1177.0	21.0	1.0	0.0	9.238095238095239e-05
1198.0	21.0	1.0	0.0	0.0003338095238095238
1219.0	21.0	1.0	0.0	0.002463333333333333
1240.0	21.0	1.0	0.0	0.00193952380952381
1261.0	21.0	1.0	0.0	0.0014399999999999997
1282.0	21.0	1.0	0.0	0.002729047619047619
1303.0	21.0	1.0	0.0	0.0016095238095238094
1324.0	21.0	1.0	0.0	0.0014399999999999999
1345.0	21.0	1.0	0.0	9.523809523809523e-06
1366.0	21.0	1.0	0.0	3.5238095238095246e-05
1387.0	21.0	1.0	0.0	2.428571428571428e-05
1408.0	21.0	1.0	0.0	6.238095238095238e-05
1429.0	21.0	1.0	0.0	3.523809523809524e-05
1450.0	21.0	1.0	0.0	1.5714285714285715e-05
1471.0	21.0	1.0	0.0	3.571428571428572e-05
1492.0	21.0	1.0	0.0	9.857142857142856e-05
1513.0	21.0	1.0	0.0	0.0029080952380952383
1534.0	21.0	1.0	0.0	0.004130952380952381
1555.0	21.0	1.0	0.0	0.0037323809523809527
1576.0	21.0	1.0	0.0	0.00284
1597.0	21.0	1.0	0.0	0.001256190476190476
1618.0	21.0	1.0	0.0	0.0007380952380952381
1639.0	21.0	1.0	0.0	0.001795238095238096
1660.0	21.0	1.0	0.0	0.0010619047619047622
1681.0	21.0	1.0	0.0	0.002125238095238095
1702.0	21.0	1.0	0.0	0.0020261904761904766
1723.0	21.0	1.0	0.0	0.0001680952380952381
1744.0	21.0	1.0	0.0	0.0001895238095238095
1765.0	21.0	1.0	0.0	4.2857142857142856e-05
1786.0	21.0	1.0	0.0	8.571428571428573e-06
1807.0	21.0	1.0	0.0	8.571428571428571e-06
1828.0	21.0	1.0	0.0	1.5714285714285715e-05
1849.0	21.0	1.0	0.0	4.8571428571428576e-05
1870.0	21.0	1.0	0.0	0.00016904761904761904
1891.0	21.0	1.0	0.0	3.3333333333333335e-05
1912.0	21.0	1.0	0.0	0.0003019047619047619
1933.0	21.0	1.0	0.0	0.0011528571428571428
1954.0	21.0	1.0	0.0	0.00037047619047619044
1975.0	21.0	1.0	0.0	6.42857142857143e-05
1996.0	21.0	1.0	0.0	0.00020333333333333336
2017.0	21.0	1.0	0.0	0.0016719047619047616
2038.0	21.0	1.0	0.0	0.00032333333333333335
2059.0	21.0	1.0	0.0	0.0003342857142857142
2080.0	21.0	1.0	0.0	2.6666666666666663e-05
2101.0	21.0	1.0	0.0	1.238095238095238e-05
2122.0	21.0	1.0	0.0	0.0
2143.0	21.0	1.0	0.0	0.0
2164.0	21.0	1.0	0.0	1.5714285714285715e-05
2185.0	21.0	1.0	0.0	4.7619047619047623e-07
2206.0	21.0	1.0	0.0	8.571428571428571e-06
2227.0	21.0	1.0	0.0	0.00015476190476190478
2248.0	21.0	1.0	0.0	0.0004728571428571428
2269.0	21.0	1.0	0.0	0.0018219047619047618
2290.0	21.0	1.0	0.0	0.0017133333333333336
2311.0	21.0	1.0	0.0	0.004903809523809523
2332.0	21.0	1.0	0.0	0.0011014285714285716
2353.0	21.0	1.0	0.0	0.002750952380952381
2374.0	21.0	1.0	0.0	0.0031214285714285706
2395.0	21.0	1.0	0.0	0.0015209523809523809
2416.0	21.0	1.0	0.0	0.0014285714285714286
2437.0	21.0	1.0	0.0	0.0005080952380952382
2458.0	21.0	1.0	0.0	0.0002957142857142857
2479.0	21.0	1.0	0.0	6.61904761904762e-05
2500.0	21.0	1.0	0.0	0.00018428571428571428
2521.0	21.0	1.0	0.0	9.761904761904762e-05
2542.0	21.0	1.0	0.0	9.857142857142858e-05
2563.0	21.0	1.0	0.0	4.857142857142856e-05
