stress_period	sp_length	time_step	study (0 : TS or 1 : SS)	rech
0.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	0.0	0.0019214248657226562
2.0	1.0	1.0	0.0	0.0018567352294921876
3.0	1.0	1.0	0.0	0.00173760986328125
4.0	1.0	1.0	0.0	0.0017530441284179688
5.0	1.0	1.0	0.0	0.0017103805541992187
6.0	1.0	1.0	0.0	0.0018572845458984374
7.0	1.0	1.0	0.0	0.0018856964111328125
8.0	1.0	1.0	0.0	0.001910430908203125
9.0	1.0	1.0	0.0	0.0018221893310546875
10.0	1.0	1.0	0.0	0.0016914138793945313
11.0	1.0	1.0	0.0	0.0015789794921875
12.0	1.0	1.0	0.0	0.001478179931640625
13.0	1.0	1.0	0.0	0.0013852920532226563
14.0	1.0	1.0	0.0	0.0013147354125976562
15.0	1.0	1.0	0.0	0.0012747421264648437
16.0	1.0	1.0	0.0	0.0015643081665039063
17.0	1.0	1.0	0.0	0.0022788848876953123
18.0	1.0	1.0	0.0	0.002590965270996094
19.0	1.0	1.0	0.0	0.0024324264526367186
20.0	1.0	1.0	0.0	0.004163856506347656
21.0	1.0	1.0	0.0	0.004817543029785157
22.0	1.0	1.0	0.0	0.005416496276855469
23.0	1.0	1.0	0.0	0.0057955398559570315
24.0	1.0	1.0	0.0	0.00492144775390625
25.0	1.0	1.0	0.0	0.004179046630859375
26.0	1.0	1.0	0.0	0.003978744506835937
27.0	1.0	1.0	0.0	0.004465042114257812
28.0	1.0	1.0	0.0	0.005260162353515625
29.0	1.0	1.0	0.0	0.0056240234375
30.0	1.0	1.0	0.0	0.0060740966796875
31.0	1.0	1.0	0.0	0.0065596923828125
32.0	1.0	1.0	0.0	0.005576309204101563
33.0	1.0	1.0	0.0	0.004704925537109375
34.0	1.0	1.0	0.0	0.003971817016601563
35.0	1.0	1.0	0.0	0.00358251953125
36.0	1.0	1.0	0.0	0.0036938018798828125
37.0	1.0	1.0	0.0	0.0036201629638671876
38.0	1.0	1.0	0.0	0.00345941162109375
39.0	1.0	1.0	0.0	0.003359588623046875
40.0	1.0	1.0	0.0	0.0030466156005859377
41.0	1.0	1.0	0.0	0.0027551727294921873
42.0	1.0	1.0	0.0	0.00245306396484375
43.0	1.0	1.0	0.0	0.0022093353271484375
44.0	1.0	1.0	0.0	0.0020405120849609376
45.0	1.0	1.0	0.0	0.001883270263671875
46.0	1.0	1.0	0.0	0.0017418212890625
47.0	1.0	1.0	0.0	0.0016106719970703125
48.0	1.0	1.0	0.0	0.00149639892578125
49.0	1.0	1.0	0.0	0.0014022064208984374
50.0	1.0	1.0	0.0	0.0013180389404296876
51.0	1.0	1.0	0.0	0.001230804443359375
52.0	1.0	1.0	0.0	0.001148895263671875
53.0	1.0	1.0	0.0	0.00107879638671875
54.0	1.0	1.0	0.0	0.001022186279296875
55.0	1.0	1.0	0.0	0.0009705810546875
56.0	1.0	1.0	0.0	0.000919281005859375
57.0	1.0	1.0	0.0	0.0008670501708984375
58.0	1.0	1.0	0.0	0.0008149871826171875
59.0	1.0	1.0	0.0	0.0007667999267578125
60.0	1.0	1.0	0.0	0.0007257843017578125
61.0	1.0	1.0	0.0	0.0006946258544921875
62.0	1.0	1.0	0.0	0.0006743316650390625
63.0	1.0	1.0	0.0	0.000661102294921875
64.0	1.0	1.0	0.0	0.0006556549072265625
65.0	1.0	1.0	0.0	0.0006486358642578125
66.0	1.0	1.0	0.0	0.0006618804931640625
67.0	1.0	1.0	0.0	0.0006658477783203125
68.0	1.0	1.0	0.0	0.0006855926513671875
69.0	1.0	1.0	0.0	0.000699737548828125
70.0	1.0	1.0	0.0	0.000693817138671875
71.0	1.0	1.0	0.0	0.0006885986328125
72.0	1.0	1.0	0.0	0.0006757049560546875
73.0	1.0	1.0	0.0	0.0006618499755859375
74.0	1.0	1.0	0.0	0.0006474609375
75.0	1.0	1.0	0.0	0.0006372528076171875
76.0	1.0	1.0	0.0	0.0006293487548828125
77.0	1.0	1.0	0.0	0.0006273193359375
78.0	1.0	1.0	0.0	0.000623260498046875
79.0	1.0	1.0	0.0	0.0006143646240234375
80.0	1.0	1.0	0.0	0.0006036834716796875
81.0	1.0	1.0	0.0	0.000590362548828125
82.0	1.0	1.0	0.0	0.0005746307373046875
83.0	1.0	1.0	0.0	0.0005558624267578125
84.0	1.0	1.0	0.0	0.0005334930419921875
85.0	1.0	1.0	0.0	0.00050823974609375
86.0	1.0	1.0	0.0	0.000482147216796875
87.0	1.0	1.0	0.0	0.000457366943359375
88.0	1.0	1.0	0.0	0.0004348602294921875
89.0	1.0	1.0	0.0	0.0004141998291015625
90.0	1.0	1.0	0.0	0.0003948822021484375
91.0	1.0	1.0	0.0	0.0003772430419921875
92.0	1.0	1.0	0.0	0.000361083984375
93.0	1.0	1.0	0.0	0.000346282958984375
94.0	1.0	1.0	0.0	0.0003384246826171875
95.0	1.0	1.0	0.0	0.0003410186767578125
96.0	1.0	1.0	0.0	0.0003353271484375
97.0	1.0	1.0	0.0	0.000334686279296875
98.0	1.0	1.0	0.0	0.0003348236083984375
99.0	1.0	1.0	0.0	0.0003279571533203125
100.0	1.0	1.0	0.0	0.0003188323974609375
101.0	1.0	1.0	0.0	0.0003069610595703125
102.0	1.0	1.0	0.0	0.0002928466796875
103.0	1.0	1.0	0.0	0.000277069091796875
104.0	1.0	1.0	0.0	0.0002607574462890625
105.0	1.0	1.0	0.0	0.00024432373046875
106.0	1.0	1.0	0.0	0.0002284698486328125
107.0	1.0	1.0	0.0	0.0002135162353515625
108.0	1.0	1.0	0.0	0.0001994781494140625
109.0	1.0	1.0	0.0	0.0001863861083984375
110.0	1.0	1.0	0.0	0.0001744842529296875
111.0	1.0	1.0	0.0	0.000163848876953125
112.0	1.0	1.0	0.0	0.0001542510986328125
113.0	1.0	1.0	0.0	0.000145843505859375
114.0	1.0	1.0	0.0	0.0001383819580078125
115.0	1.0	1.0	0.0	0.0001314849853515625
116.0	1.0	1.0	0.0	0.0001251068115234375
117.0	1.0	1.0	0.0	0.0001190948486328125
118.0	1.0	1.0	0.0	0.0001134033203125
119.0	1.0	1.0	0.0	0.000108123779296875
120.0	1.0	1.0	0.0	0.0001030426025390625
121.0	1.0	1.0	0.0	9.80224609375e-05
122.0	1.0	1.0	0.0	9.32159423828125e-05
123.0	1.0	1.0	0.0	8.85467529296875e-05
124.0	1.0	1.0	0.0	8.43048095703125e-05
125.0	1.0	1.0	0.0	8.0596923828125e-05
126.0	1.0	1.0	0.0	7.71484375e-05
127.0	1.0	1.0	0.0	7.37457275390625e-05
128.0	1.0	1.0	0.0	7.03277587890625e-05
129.0	1.0	1.0	0.0	6.71234130859375e-05
130.0	1.0	1.0	0.0	6.4483642578125e-05
131.0	1.0	1.0	0.0	6.2042236328125e-05
132.0	1.0	1.0	0.0	5.9661865234375e-05
133.0	1.0	1.0	0.0	5.74493408203125e-05
134.0	1.0	1.0	0.0	5.54046630859375e-05
135.0	1.0	1.0	0.0	5.340576171875e-05
136.0	1.0	1.0	0.0	5.1361083984375e-05
137.0	1.0	1.0	0.0	4.94537353515625e-05
138.0	1.0	1.0	0.0	4.78057861328125e-05
139.0	1.0	1.0	0.0	4.63714599609375e-05
140.0	1.0	1.0	0.0	4.49981689453125e-05
141.0	1.0	1.0	0.0	4.3670654296875e-05
142.0	1.0	1.0	0.0	4.25262451171875e-05
143.0	1.0	1.0	0.0	4.26177978515625e-05
144.0	1.0	1.0	0.0	4.2205810546875e-05
145.0	1.0	1.0	0.0	4.0557861328125e-05
146.0	1.0	1.0	0.0	4.53033447265625e-05
147.0	1.0	1.0	0.0	4.1595458984375e-05
148.0	1.0	1.0	0.0	4.06646728515625e-05
149.0	1.0	1.0	0.0	4.19158935546875e-05
150.0	1.0	1.0	0.0	4.24041748046875e-05
151.0	1.0	1.0	0.0	3.790283203125e-05
152.0	1.0	1.0	0.0	3.662109375e-05
153.0	1.0	1.0	0.0	3.5980224609375e-05
154.0	1.0	1.0	0.0	3.44085693359375e-05
155.0	1.0	1.0	0.0	3.41796875e-05
156.0	1.0	1.0	0.0	4.0191650390625e-05
157.0	1.0	1.0	0.0	4.09698486328125e-05
158.0	1.0	1.0	0.0	3.6712646484375e-05
159.0	1.0	1.0	0.0	3.6773681640625e-05
160.0	1.0	1.0	0.0	3.70330810546875e-05
161.0	1.0	1.0	0.0	3.631591796875e-05
