stress_period	sp_length	time_step	study (0 : TS or 1 : SS)	rech
0.0	1.0	1.0	1.0	0.0
11324.0	1.0	1.0	0.0	0.00028
11325.0	1.0	1.0	0.0	0.00024
11326.0	1.0	1.0	0.0	8e-05
11327.0	1.0	1.0	0.0	0.00084
11328.0	1.0	1.0	0.0	0.00013
11329.0	1.0	1.0	0.0	0.00072
11330.0	1.0	1.0	0.0	0.0
11331.0	1.0	1.0	0.0	0.00048
11332.0	1.0	1.0	0.0	0.0
11333.0	1.0	1.0	0.0	0.0
11334.0	1.0	1.0	0.0	0.0
11335.0	1.0	1.0	0.0	0.0
11336.0	1.0	1.0	0.0	0.0
11337.0	1.0	1.0	0.0	0.0
11338.0	1.0	1.0	0.0	8e-05
11339.0	1.0	1.0	0.0	0.0
11340.0	1.0	1.0	0.0	0.0
11341.0	1.0	1.0	0.0	0.0
11342.0	1.0	1.0	0.0	4e-05
11343.0	1.0	1.0	0.0	0.0
11344.0	1.0	1.0	0.0	0.0
11345.0	1.0	1.0	0.0	0.0
11346.0	1.0	1.0	0.0	0.0
11347.0	1.0	1.0	0.0	0.0
11348.0	1.0	1.0	0.0	0.0
11349.0	1.0	1.0	0.0	0.0
11350.0	1.0	1.0	0.0	0.0
11351.0	1.0	1.0	0.0	0.0
11352.0	1.0	1.0	0.0	3e-05
11353.0	1.0	1.0	0.0	2e-05
11354.0	1.0	1.0	0.0	3e-05
11355.0	1.0	1.0	0.0	1e-05
11356.0	1.0	1.0	0.0	0.00012
11357.0	1.0	1.0	0.0	0.0
11358.0	1.0	1.0	0.0	1e-05
11359.0	1.0	1.0	0.0	1e-05
11360.0	1.0	1.0	0.0	0.0
11361.0	1.0	1.0	0.0	1e-05
11362.0	1.0	1.0	0.0	0.0
11363.0	1.0	1.0	0.0	0.0
11364.0	1.0	1.0	0.0	0.0
11365.0	1.0	1.0	0.0	0.0
11366.0	1.0	1.0	0.0	0.00011
11367.0	1.0	1.0	0.0	0.0
11368.0	1.0	1.0	0.0	0.0
11369.0	1.0	1.0	0.0	0.0
11370.0	1.0	1.0	0.0	0.0
11371.0	1.0	1.0	0.0	3e-05
11372.0	1.0	1.0	0.0	9e-05
11373.0	1.0	1.0	0.0	4e-05
11374.0	1.0	1.0	0.0	3e-05
11375.0	1.0	1.0	0.0	0.0
11376.0	1.0	1.0	0.0	0.0
11377.0	1.0	1.0	0.0	0.0
11378.0	1.0	1.0	0.0	0.0
11379.0	1.0	1.0	0.0	0.00025
11380.0	1.0	1.0	0.0	0.0001
11381.0	1.0	1.0	0.0	0.0
11382.0	1.0	1.0	0.0	0.0002
11383.0	1.0	1.0	0.0	0.0001
11384.0	1.0	1.0	0.0	2e-05
11385.0	1.0	1.0	0.0	0.00029
11386.0	1.0	1.0	0.0	9e-05
11387.0	1.0	1.0	0.0	0.00021
11388.0	1.0	1.0	0.0	0.0
11389.0	1.0	1.0	0.0	0.0
11390.0	1.0	1.0	0.0	0.00031
11391.0	1.0	1.0	0.0	0.0002
11392.0	1.0	1.0	0.0	2e-05
11393.0	1.0	1.0	0.0	0.0
11394.0	1.0	1.0	0.0	0.0
11395.0	1.0	1.0	0.0	0.0
11396.0	1.0	1.0	0.0	0.0
11397.0	1.0	1.0	0.0	0.00048
11398.0	1.0	1.0	0.0	1e-05
11399.0	1.0	1.0	0.0	9e-05
11400.0	1.0	1.0	0.0	1e-05
11401.0	1.0	1.0	0.0	0.00016
11402.0	1.0	1.0	0.0	0.00019
11403.0	1.0	1.0	0.0	0.00061
11404.0	1.0	1.0	0.0	0.0
11405.0	1.0	1.0	0.0	0.00048
11406.0	1.0	1.0	0.0	0.00032
11407.0	1.0	1.0	0.0	3e-05
11408.0	1.0	1.0	0.0	0.00016
11409.0	1.0	1.0	0.0	8e-05
11410.0	1.0	1.0	0.0	0.00018
11411.0	1.0	1.0	0.0	1e-05
11412.0	1.0	1.0	0.0	0.0
11413.0	1.0	1.0	0.0	0.0
11414.0	1.0	1.0	0.0	2e-05
11415.0	1.0	1.0	0.0	3e-05
11416.0	1.0	1.0	0.0	0.0
11417.0	1.0	1.0	0.0	0.0
11418.0	1.0	1.0	0.0	0.0
11419.0	1.0	1.0	0.0	1e-05
11420.0	1.0	1.0	0.0	0.00025
11421.0	1.0	1.0	0.0	0.00138
11422.0	1.0	1.0	0.0	0.00039
11423.0	1.0	1.0	0.0	0.0
11424.0	1.0	1.0	0.0	0.00011
11425.0	1.0	1.0	0.0	1e-05
11426.0	1.0	1.0	0.0	0.00021
11427.0	1.0	1.0	0.0	0.00027
11428.0	1.0	1.0	0.0	0.0
