stress_period	sp_length	time_step	study (0 : TS or 1 : SS)	rech
0.0	1.0	1.0	1.0	0.0008005495078547683
1.0	250.0	1.0	0.0	0.0009192400000000002
251.0	250.0	1.0	0.0	0.00023735999999999994
501.0	250.0	1.0	0.0	0.0011139600000000004
751.0	250.0	1.0	0.0	0.0005405600000000005
1001.0	250.0	1.0	0.0	0.00044828
1251.0	250.0	1.0	0.0	0.0007068000000000007
1501.0	250.0	1.0	0.0	0.0019295599999999992
1751.0	250.0	1.0	0.0	0.00019003999999999996
2001.0	250.0	1.0	0.0	0.00023524000000000009
2251.0	250.0	1.0	0.0	0.0016499199999999992
2501.0	250.0	1.0	0.0	0.0008484800000000002
2751.0	250.0	1.0	0.0	0.0007821600000000001
3001.0	250.0	1.0	0.0	0.0010776800000000008
3251.0	250.0	1.0	0.0	0.0015443199999999996
3501.0	250.0	1.0	0.0	0.0003084400000000001
3751.0	250.0	1.0	0.0	0.0019038399999999997
4001.0	250.0	1.0	0.0	0.0014762399999999995
4251.0	250.0	1.0	0.0	0.0006511199999999998
4501.0	250.0	1.0	0.0	0.0013693600000000007
4751.0	250.0	1.0	0.0	0.0007690400000000001
5001.0	250.0	1.0	0.0	0.00027012
5251.0	250.0	1.0	0.0	0.0009551999999999998
5501.0	250.0	1.0	0.0	0.0007149600000000002
5751.0	250.0	1.0	0.0	0.0007008400000000001
6001.0	250.0	1.0	0.0	0.0003887999999999999
6251.0	250.0	1.0	0.0	0.0014291600000000003
6501.0	250.0	1.0	0.0	0.00012511999999999994
6751.0	250.0	1.0	0.0	0.0005110800000000005
7001.0	250.0	1.0	0.0	0.0007765600000000001
7251.0	250.0	1.0	0.0	0.00055916
7501.0	250.0	1.0	0.0	0.00021084000000000017
7751.0	250.0	1.0	0.0	0.0003081199999999998
8001.0	250.0	1.0	0.0	0.0010406799999999998
8251.0	250.0	1.0	0.0	0.0005868000000000002
8501.0	250.0	1.0	0.0	0.0022156
8751.0	250.0	1.0	0.0	0.002367559999999999
9001.0	250.0	1.0	0.0	0.00010287999999999999
9251.0	250.0	1.0	0.0	0.00048556000000000017
9501.0	250.0	1.0	0.0	0.0005918400000000002
9751.0	250.0	1.0	0.0	0.00010131999999999997
10001.0	250.0	1.0	0.0	0.0008439200000000008
10251.0	250.0	1.0	0.0	0.0018988799999999993
10501.0	250.0	1.0	0.0	0.00088296
10751.0	250.0	1.0	0.0	0.0004720799999999998
11001.0	250.0	1.0	0.0	0.0027734400000000007
11251.0	250.0	1.0	0.0	0.0002195199999999999
11501.0	250.0	1.0	0.0	0.00046796000000000007
11751.0	250.0	1.0	0.0	0.0011816799999999996
12001.0	250.0	1.0	0.0	0.00060044
12251.0	250.0	1.0	0.0	0.00014343999999999991
12501.0	250.0	1.0	0.0	0.0007088399999999998
12751.0	250.0	1.0	0.0	0.0006812800000000001
13001.0	250.0	1.0	0.0	0.00021552000000000002
13251.0	250.0	1.0	0.0	0.00102832
13501.0	250.0	1.0	0.0	0.00037667999999999984
13751.0	250.0	1.0	0.0	0.00027479999999999985
14001.0	250.0	1.0	0.0	0.0007550400000000003
14251.0	250.0	1.0	0.0	0.0011114399999999996
14501.0	250.0	1.0	0.0	0.00035831999999999997
14751.0	250.0	1.0	0.0	0.00040900000000000013
15001.0	250.0	1.0	0.0	0.00053736
15251.0	90.0	1.0	0.0	0.00011155555555555556
