stress_period	sp_length	time_step	study (0 : TS or 1 : SS)	rech
0.0	1.0	1.0	1.0	0.0014749853001788673
1.0	232.0	1.0	0.0	0.0010813809523275862
233.0	331.0	1.0	0.0	0.0007528102163141993
564.0	292.0	1.0	0.0	0.0008827888529452059
856.0	168.0	1.0	0.0	0.0015072428250000002
1024.0	263.0	1.0	0.0	0.000949299822661597
1287.0	43.0	1.0	0.0	0.006012204651162793
1330.0	280.0	1.0	0.0	0.0008881286492857145
1610.0	105.0	1.0	0.0	0.002418409676190476
1715.0	563.0	1.0	0.0	0.0004466544285435171
2278.0	55.0	1.0	0.0	0.004524350672727273
2333.0	62.0	1.0	0.0	0.004041733112903226
2395.0	277.0	1.0	0.0	0.0009292437855595674
2672.0	66.0	1.0	0.0	0.0038602083333333335
2738.0	51.0	1.0	0.0	0.004876294509803923
2789.0	301.0	1.0	0.0	0.0008465761355481727
3090.0	59.0	1.0	0.0	0.004274889508474577
3149.0	284.0	1.0	0.0	0.0008886236433802819
3433.0	47.0	1.0	0.0	0.0054159958255319135
3480.0	320.0	1.0	0.0	0.0007958135496875
3800.0	144.0	1.0	0.0	0.001772264840277778
3944.0	221.0	1.0	0.0	0.0011246022502262442
4165.0	60.0	1.0	0.0	0.0042847547
4225.0	264.0	1.0	0.0	0.0009496702281060606
4489.0	42.0	1.0	0.0	0.0059383998095238096
4531.0	131.0	1.0	0.0	0.0019597664961832064
4662.0	258.0	1.0	0.0	0.0009596560341860465
4920.0	75.0	1.0	0.0	0.0034778065626666654
4995.0	254.0	1.0	0.0	0.0009901266267322837
5249.0	62.0	1.0	0.0	0.0040439128387096766
5311.0	324.0	1.0	0.0	0.0007702330722222225
5635.0	77.0	1.0	0.0	0.0033192029480519467
5712.0	240.0	1.0	0.0	0.0010417368637499996
5952.0	48.0	1.0	0.0	0.0052268091666666655
6000.0	285.0	1.0	0.0	0.0008724367736491226
6285.0	88.0	1.0	0.0	0.0029149871136363633
6373.0	32.0	1.0	0.0	0.007948824062499998
6405.0	336.0	1.0	0.0	0.0007427208294940471
6741.0	342.0	1.0	0.0	0.000726881831584795
7083.0	45.0	1.0	0.0	0.005783506855555557
7128.0	72.0	1.0	0.0	0.003635048652777779
7200.0	273.0	1.0	0.0	0.0009143701631245422
7473.0	292.0	1.0	0.0	0.0008762221941438354
7765.0	161.0	1.0	0.0	0.0015775626289440995
7926.0	234.0	1.0	0.0	0.0010459415965811964
8160.0	43.0	1.0	0.0	0.006105496430232559
8203.0	272.0	1.0	0.0	0.000968714237316177
8475.0	81.0	1.0	0.0	0.003058651361728396
8556.0	41.0	1.0	0.0	0.0063184579756097575
8597.0	105.0	1.0	0.0	0.002402003953333333
8702.0	204.0	1.0	0.0	0.001227762494705882
8906.0	36.0	1.0	0.0	0.006786318611111111
8942.0	18.0	1.0	0.0	0.014526386666666665
8960.0	49.0	1.0	0.0	0.005247896061224491
9009.0	288.0	1.0	0.0	0.0008758910715972226
9297.0	319.0	1.0	0.0	0.0007753921293448278
9616.0	98.0	1.0	0.0	0.0026312487091836724
9714.0	298.0	1.0	0.0	0.0008274055363087247
10012.0	101.0	1.0	0.0	0.002553326960792081
10113.0	243.0	1.0	0.0	0.0010295495110329218
10356.0	50.0	1.0	0.0	0.00500487264
10406.0	271.0	1.0	0.0	0.0009181346459040588
10677.0	66.0	1.0	0.0	0.003781857045454546
10743.0	114.0	1.0	0.0	0.0023008587105263147
10857.0	212.0	1.0	0.0	0.0012153874327830191
11069.0	25.0	1.0	0.0	0.00971846956
11094.0	27.0	1.0	0.0	0.01007902685185185
11121.0	32.0	1.0	0.0	0.007956948437500002
11153.0	52.0	1.0	0.0	0.004833559115384615
11205.0	298.0	1.0	0.0	0.0008325396789597314
11503.0	66.0	1.0	0.0	0.003914624045454546
11569.0	257.0	1.0	0.0	0.000977882951478599
11826.0	43.0	1.0	0.0	0.005813707441860465
11869.0	319.0	1.0	0.0	0.0008030689561849531
12188.0	49.0	1.0	0.0	0.005128815714285716
12237.0	293.0	1.0	0.0	0.0008544266549488054
12530.0	381.0	1.0	0.0	0.000665336566524934
12911.0	108.0	1.0	0.0	0.0023017564138888887
13019.0	257.0	1.0	0.0	0.0009978031236147855
13276.0	39.0	1.0	0.0	0.006406934358974359
13315.0	52.0	1.0	0.0	0.0049040739365384615
13367.0	318.0	1.0	0.0	0.0007747665515723267
13685.0	134.0	1.0	0.0	0.001950984588208955
13819.0	240.0	1.0	0.0	0.0010576873750000003
14059.0	293.0	1.0	0.0	0.0008638094907849827
14352.0	29.0	1.0	0.0	0.008630283103448277
14381.0	74.0	1.0	0.0	0.003378957554054053
14455.0	267.0	1.0	0.0	0.0009466490702584273
14722.0	95.0	1.0	0.0	0.0026215543105263146
14817.0	359.0	1.0	0.0	0.0007077568891922005
15176.0	165.0	1.0	0.0	0.0006490769884848484
