stress_period	sp_length	time_step	study (0 : TS or 1 : SS)	rech
0.0	1.0	1.0	1.0	0.0008005495078547683
1.0	318.0	1.0	0.0	0.0007867924528301887
319.0	267.0	1.0	0.0	0.0009375280898876404
586.0	638.0	1.0	0.0	0.00039163009404388755
1224.0	299.0	1.0	0.0	0.0008441806020066895
1523.0	61.0	1.0	0.0	0.004141311475409835
1584.0	368.0	1.0	0.0	0.0006864945652173914
1952.0	377.0	1.0	0.0	0.0006680636604774533
2329.0	336.0	1.0	0.0	0.0007515773809523817
2665.0	98.0	1.0	0.0	0.0025320408163265304
2763.0	360.0	1.0	0.0	0.0007073333333333336
3123.0	297.0	1.0	0.0	0.0008526262626262625
3420.0	62.0	1.0	0.0	0.004144354838709678
3482.0	328.0	1.0	0.0	0.0007628963414634148
3810.0	135.0	1.0	0.0	0.0018668148148148157
3945.0	210.0	1.0	0.0	0.0011859523809523804
4155.0	308.0	1.0	0.0	0.0008273701298701296
4463.0	67.0	1.0	0.0	0.003753432835820896
4530.0	391.0	1.0	0.0	0.0006540409207161129
4921.0	343.0	1.0	0.0	0.0007366180758017496
5264.0	396.0	1.0	0.0	0.0006401262626262628
5660.0	332.0	1.0	0.0	0.0007543072289156628
5992.0	374.0	1.0	0.0	0.0006706417112299465
6366.0	243.0	1.0	0.0	0.00102925925925926
6609.0	528.0	1.0	0.0	0.00047831439393939405
7137.0	372.0	1.0	0.0	0.0006704301075268817
7509.0	651.0	1.0	0.0	0.0003904147465437788
8160.0	317.0	1.0	0.0	0.0007830914826498424
8477.0	89.0	1.0	0.0	0.0028691011235955064
8566.0	126.0	1.0	0.0	0.0019857142857142855
8692.0	191.0	1.0	0.0	0.001314188481675392
8883.0	71.0	1.0	0.0	0.0035528169014084495
8954.0	376.0	1.0	0.0	0.0006669414893617027
9330.0	682.0	1.0	0.0	0.0003634457478005868
10012.0	311.0	1.0	0.0	0.000824823151125402
10323.0	78.0	1.0	0.0	0.0032076923076923072
10401.0	331.0	1.0	0.0	0.000754018126888218
10732.0	306.0	1.0	0.0	0.0008394444444444452
11038.0	38.0	1.0	0.0	0.0067
11076.0	73.0	1.0	0.0	0.003401780821917808
11149.0	366.0	1.0	0.0	0.0006959836065573775
11515.0	326.0	1.0	0.0	0.0007666871165644174
11841.0	391.0	1.0	0.0	0.000651892583120205
12232.0	626.0	1.0	0.0	0.000407619808306709
12858.0	423.0	1.0	0.0	0.0005912529550827424
13281.0	397.0	1.0	0.0	0.0006312090680100755
13678.0	383.0	1.0	0.0	0.0006512532637075716
14061.0	356.0	1.0	0.0	0.0007117134831460674
14417.0	372.0	1.0	0.0	0.0006824999999999997
14789.0	552.0	1.0	0.0	0.00033510869565217386
