stress_period	sp_length	time_step	study (0 : TS or 1 : SS)	rech
0.0	1.0	1.0	1.0	0.0
5845.0	1.0	1.0	0.0	0.0
5846.0	1.0	1.0	0.0	0.0002
5847.0	1.0	1.0	0.0	2e-05
5848.0	1.0	1.0	0.0	0.0
5849.0	1.0	1.0	0.0	0.0
5850.0	1.0	1.0	0.0	0.0
5851.0	1.0	1.0	0.0	0.0
5852.0	1.0	1.0	0.0	0.0
5853.0	1.0	1.0	0.0	0.0
5854.0	1.0	1.0	0.0	7e-05
5855.0	1.0	1.0	0.0	0.0
5856.0	1.0	1.0	0.0	0.0
5857.0	1.0	1.0	0.0	0.0
5858.0	1.0	1.0	0.0	0.0
5859.0	1.0	1.0	0.0	0.0
5860.0	1.0	1.0	0.0	0.0
5861.0	1.0	1.0	0.0	4e-05
5862.0	1.0	1.0	0.0	4e-05
5863.0	1.0	1.0	0.0	0.0
5864.0	1.0	1.0	0.0	0.00012
5865.0	1.0	1.0	0.0	0.00023
5866.0	1.0	1.0	0.0	5e-05
5867.0	1.0	1.0	0.0	0.00018
5868.0	1.0	1.0	0.0	6e-05
5869.0	1.0	1.0	0.0	9e-05
5870.0	1.0	1.0	0.0	0.0
5871.0	1.0	1.0	0.0	0.00067
5872.0	1.0	1.0	0.0	0.00025
5873.0	1.0	1.0	0.0	0.0
5874.0	1.0	1.0	0.0	0.0
5875.0	1.0	1.0	0.0	0.0
5876.0	1.0	1.0	0.0	0.0
5877.0	1.0	1.0	0.0	3e-05
5878.0	1.0	1.0	0.0	0.0
5879.0	1.0	1.0	0.0	0.0
5880.0	1.0	1.0	0.0	0.0
5881.0	1.0	1.0	0.0	0.0
5882.0	1.0	1.0	0.0	0.0
5883.0	1.0	1.0	0.0	0.0
5884.0	1.0	1.0	0.0	0.0
5885.0	1.0	1.0	0.0	0.0
5886.0	1.0	1.0	0.0	0.00012
5887.0	1.0	1.0	0.0	0.00041
5888.0	1.0	1.0	0.0	0.00048
5889.0	1.0	1.0	0.0	0.00097
5890.0	1.0	1.0	0.0	0.00095
5891.0	1.0	1.0	0.0	0.00054
5892.0	1.0	1.0	0.0	4e-05
5893.0	1.0	1.0	0.0	0.0
5894.0	1.0	1.0	0.0	0.0
5895.0	1.0	1.0	0.0	0.0
5896.0	1.0	1.0	0.0	0.0
5897.0	1.0	1.0	0.0	0.0
5898.0	1.0	1.0	0.0	0.0
5899.0	1.0	1.0	0.0	0.0001
5900.0	1.0	1.0	0.0	0.0
5901.0	1.0	1.0	0.0	0.0
5902.0	1.0	1.0	0.0	0.0
5903.0	1.0	1.0	0.0	0.0
5904.0	1.0	1.0	0.0	0.0
5905.0	1.0	1.0	0.0	0.0
5906.0	1.0	1.0	0.0	0.0
5907.0	1.0	1.0	0.0	0.0
5908.0	1.0	1.0	0.0	0.0
5909.0	1.0	1.0	0.0	0.0
5910.0	1.0	1.0	0.0	0.0
5911.0	1.0	1.0	0.0	0.0
5912.0	1.0	1.0	0.0	0.0
5913.0	1.0	1.0	0.0	0.0
5914.0	1.0	1.0	0.0	3e-05
5915.0	1.0	1.0	0.0	5e-05
5916.0	1.0	1.0	0.0	0.0
5917.0	1.0	1.0	0.0	0.0
5918.0	1.0	1.0	0.0	0.00056
5919.0	1.0	1.0	0.0	0.00058
5920.0	1.0	1.0	0.0	0.0
5921.0	1.0	1.0	0.0	0.0
5922.0	1.0	1.0	0.0	3e-05
5923.0	1.0	1.0	0.0	0.00042
5924.0	1.0	1.0	0.0	0.00032
5925.0	1.0	1.0	0.0	0.0
5926.0	1.0	1.0	0.0	0.00092
5927.0	1.0	1.0	0.0	0.00018
5928.0	1.0	1.0	0.0	0.00029
5929.0	1.0	1.0	0.0	0.00081
5930.0	1.0	1.0	0.0	0.0
5931.0	1.0	1.0	0.0	0.00154
5932.0	1.0	1.0	0.0	0.00116
5933.0	1.0	1.0	0.0	0.0
5934.0	1.0	1.0	0.0	0.0
5935.0	1.0	1.0	0.0	0.00047
5936.0	1.0	1.0	0.0	0.00061
5937.0	1.0	1.0	0.0	0.0
5938.0	1.0	1.0	0.0	0.0
5939.0	1.0	1.0	0.0	0.0
5940.0	1.0	1.0	0.0	0.0
5941.0	1.0	1.0	0.0	0.00022
5942.0	1.0	1.0	0.0	5e-05
5943.0	1.0	1.0	0.0	0.0004
5944.0	1.0	1.0	0.0	0.0
5945.0	1.0	1.0	0.0	0.00027
5946.0	1.0	1.0	0.0	0.00063
5947.0	1.0	1.0	0.0	0.0
5948.0	1.0	1.0	0.0	0.001
5949.0	1.0	1.0	0.0	0.00104
5950.0	1.0	1.0	0.0	0.00168
5951.0	1.0	1.0	0.0	0.00051
5952.0	1.0	1.0	0.0	0.00161
5953.0	1.0	1.0	0.0	0.00262
5954.0	1.0	1.0	0.0	0.00335
