Approx,Chronicle,Site,SubCatch,MSE Test,R2 Test,P Real,P pred,Category,Slope,Elevation,LC,SAR,Area,CV,HV,clusters
0,0,11,9,0.00041736391451,0.816851219452475,330,182,P,2.0957977771759,22.499414443969698,800.5333386611779,1.00083005428314,3268125,1,108,0
0,0,11,10,0.007509552519781,-0.24798129284660198,125,3652,D,1.17260205745697,8.39449977874756,479.24708370836,1.00023436546326,1012500,120,95,0
0,0,16,1,0.020653764099013,0.0010937740890510001,60,200,D,7.46797180175781,78.2775115966797,604.579029763226,1.00578558444977,7554375,0,72,1
0,0,16,4,0.127809917349727,-0.603359496027662,60,330,D,4.469892024993901,107.58877563476601,841.5099025792149,1.0021113157272301,4860000,0,49,1
0,0,16,5,0.227445685285566,-0.7221262455851399,50,3652,D,6.0339879989624,100.42716217041,472.2763344695901,1.0030659437179599,1822500,0,7,0
0,0,16,6,0.076993044590526,-0.779303211521468,75,3652,D,5.9045705795288095,97.0667724609375,661.753875580568,1.0034713745117199,1693125,0,16,0
0,0,16,7,0.0013710485043350001,-0.540910015726805,3652,365,P,3.6457819938659703,29.428663253784197,747.3367879284759,1.00194835662842,3622500,89,196,0
0,0,16,8,0.007373408578447,-0.9372712877065699,100,330,D,7.394503593444821,70.3085098266602,798.2590301766741,1.0045467615127601,2908125,0,24,0
0,0,16,9,0.346749323727763,-55.4164005556799,125,30,P,2.28686094284058,14.225922584533699,957.269509855868,1.00126802921295,2621250,287,137,0
0,0,16,10,3.38938173319759,-1.30505700866832,15,3652,D,5.6945104598999,90.55169677734371,591.6222630070951,1.00415217876434,3144375,0,17,0
0,0,16,11,0.007900535115484998,-0.385179928639185,90,330,D,7.4148678779602095,75.0417861938477,512.2064273900489,1.0048576593399001,3903750,0,31,0
0,0,16,12,0.5673263165835121,-78.2593409144132,100,30,P,4.45700454711914,23.727186203002898,977.663699164984,1.0047299861908001,2458125,275,107,0
0,0,16,13,0.067184885174339,-0.31578618417407206,100,3000,D,6.341687202453611,73.2968063354492,492.39226646854,1.0033278465270998,3341250,0,15,0
0,0,16,14,0.002702399227211,0.298759535115197,100,2000,D,5.945264339447019,56.850257873535206,366.58771261651395,1.00300192832947,1085625,0,17,0
0,0,16,17,0.0039260152710970005,-0.13152927502485,150,90,P,2.22877597808838,9.86397171020508,686.376183658132,1.0013569593429599,1940625,285,164,0
0,0,16,18,0.0019366212505890002,-1.74010754793239,3652,330,P,4.95220613479614,71.35400390625,710.7456041678239,1.00251841545105,3020625,0,22,0
0,0,16,19,0.012095807966444,0.5122200888156511,90,125,D,5.221967220306401,69.3990020751953,783.9074154479449,1.0028860569000202,4663125,84,89,0
0,0,16,20,0.005217961368837,0.07613837916835,125,3652,D,5.1035418510437,70.1981582641602,547.5011483758831,1.00233697891235,1828125,0,13,0
0,0,16,24,0.37667876464513506,-2308422.27420202,3652,30,P,0.49518483877182,-1.2911765575408898,240.043687838371,1.0000312328338599,382500,68,67,0
0,0,19,2,0.064798292840284,-1.3948642165059297,30,182,D,1.2602037191391002,6.41334772109985,776.387057887321,1.0002951622009302,2655000,353,165,0
0,0,20,1,0.005634149995248,-5389.14668948356,3652,365,P,2.2965648174285898,25.0483741760254,530.146095309769,1.0007865428924598,3695625,66,222,0
0,0,20,2,0.011888744604921,-37074.1675164308,3652,182,P,2.91393375396729,15.108994483947802,777.3268802049071,1.00116586685181,2238750,175,137,0
0,0,20,3,0.005586067266044001,-18451.4382569625,3652,365,P,2.93907928466797,22.055442810058604,646.275661671393,1.00097239017487,3864375,137,146,0
0,0,20,5,0.12838496911677902,-133541.143519631,3652,100,P,2.73949360847473,29.290603637695302,855.8642358195219,1.00075328350067,1400625,12,17,0
0,0,20,6,0.012881480455524,-87278.5235711211,3652,200,P,3.41718602180481,28.493507385253896,464.864382385784,1.00133752822876,3352500,23,107,0
0,0,20,7,0.011339583736271001,-90488.0277687974,3652,300,P,3.6683573722839395,30.392469406127898,523.640967953503,1.00132083892822,3622500,0,72,0
0,0,20,8,0.0005256092988949999,-1707.14439031589,3652,3652,G,3.1717865467071498,32.523693084716804,418.461817135699,1.00117254257202,2283750,0,87,0
0,0,20,9,0.0018934673182770003,-4963.358166285229,3652,3652,G,2.2121045589447,38.0145606994629,766.938850654659,1.00049233436584,1726875,0,52,0
0,0,20,10,0.003154549146115,-9327.788238075369,3652,730,P,2.58532238006592,32.2152442932129,685.195433695962,1.00061523914337,3774375,0,133,0
0,0,20,11,0.006545022048364,-6374.79774352256,3652,365,P,2.17101001739502,36.412937164306605,666.63752868626,1.00040888786316,4095000,0,196,0
0,0,21,3,0.025433985499521,-0.44430878020801096,75,250,D,5.618615627288821,74.6558609008789,543.423313767888,1.0027610063552899,6525000,0,102,1
0,0,21,4,0.0018322513392489998,0.717479937649402,100,150,D,4.6215672492981,54.6377983093262,260.449858764319,1.0023684501648,1890000,0,91,0
0,0,21,5,0.288407337095636,-1.45783078050972,50,3652,D,5.19941139221191,64.60537719726561,599.765064630535,1.00203776359558,3448125,0,40,0
0,0,21,6,0.000806566074187,0.571884652056199,640,3652,D,4.79093790054321,44.65625,331.242108384557,1.00192022323608,810000,0,16,0
0,0,21,7,0.012616330048040001,-0.35039904169273195,150,3652,D,5.17456817626953,57.0672187805176,618.8875034449669,1.00215184688568,3054375,0,31,0
0,0,21,8,0.07701559224216299,-0.4835761658067971,75,250,D,5.46549129486084,61.8141746520996,484.265603010746,1.0026937723159801,2182500,0,43,0
0,0,21,10,0.002955567292434,0.5343100205788169,100,250,D,4.1122727394103995,51.133338928222706,558.8435323079341,1.0016089677810698,4522500,0,106,0
0,0,21,11,0.023439835826028,0.14221820602732502,100,150,D,3.79295659065247,62.6111259460449,665.69755725483,1.0013606548309302,4741875,0,182,0
0,0,22,2,2.53038429228304,-1.1033931752744899,15,100,D,0.768743395805359,32.6279144287109,692.2096010992191,1.00013267993927,1833750,0,121,0
0,0,22,4,0.036439713060178,-7.710470183231,150,100,P,1.19844806194305,36.8137359619141,713.3218251457511,1.00016164779663,5242500,0,279,1
0,0,22,5,0.000463396823965,-0.153767285109424,3652,3652,G,3.46922612190247,38.3934555053711,718.5129472929849,1.00354111194611,1546875,0,63,0
0,0,22,6,3.89728337379188,-1.05716001685998,15,100,D,1.98353374004364,44.002445220947294,964.4606808102609,1.00046098232269,3217500,0,134,0
0,0,22,7,0.004507609707539001,0.7488298662556009,75,125,D,2.90863943099976,51.4065742492676,579.5269903090609,1.00072634220123,5473125,0,225,1
0,0,22,8,0.019708347852104,-8.77584269698766,365,125,P,3.7715256214141806,56.8516044616699,565.333204648212,1.00139081478119,5788125,0,105,1
0,0,22,9,0.011383652258283,-1.51905560744129,150,125,P,3.5748522281646697,75.7889633178711,638.9306490522911,1.00120866298676,4995000,0,108,1
0,0,22,10,0.003077037779625,-0.789280449421069,1000,3652,D,4.02293109893799,65.7036819458008,474.059105212991,1.00156319141388,1833750,0,25,0
0,0,22,11,0.026077243908468002,-0.6723084788999739,150,3652,D,3.7193367481231703,76.9928283691406,659.5839538773059,1.0012031793594398,2745000,0,45,0
0,0,22,12,2.4701721151187996,-377.048780924422,150,60,P,4.90846061706543,90.6057357788086,568.609729965615,1.00206685066223,2446875,0,10,0
0,0,22,13,0.44746674336875,-1.58012557539116,30,3652,D,6.845386028289799,119.68611907959,541.4628949892201,1.00446140766144,3853125,0,21,0
0,0,22,14,0.015803279708551003,0.8131192952392701,50,125,D,4.587066650390629,100.38980102539101,983.736155935782,1.0017275810241701,3476250,0,17,0
0,0,25,1,0.00076038677842,-3980.8900519023296,3652,3652,G,3.24386429786682,36.0259132385254,687.617538546435,1.00096786022186,1856250,5,23,0
0,0,25,2,0.0014634325024639998,-3524.4119919080604,3652,3652,G,2.95521306991577,18.6501369476318,615.102125423426,1.00082385540009,1636875,30,75,0
0,0,25,3,0.0075893412246270005,-22706.8097521362,3652,330,P,3.85699462890625,29.422250747680696,788.7527370193429,1.0015994310379,3825000,20,40,0
0,0,25,4,0.010578010590858,-158142324.246893,3652,250,P,4.55057716369629,37.836494445800795,575.993245473765,1.00248908996582,1845000,0,31,0
0,0,25,5,0.018250540081096,-131479.15239795,3652,150,P,3.78778791427612,47.2116279602051,714.584268790374,1.0018844604492199,3870000,0,39,0
0,0,25,6,0.004133714465099,-31254997.2674849,3652,1000,P,2.88679623603821,56.3856544494629,621.0130892841639,1.00127923488617,1541250,0,25,0
0,0,25,7,0.005084957026285,-47537764.133935,3652,365,P,3.47251987457275,48.816654205322294,539.13846361667,1.0012594461441,2655000,0,51,0
0,0,25,8,0.020303721267143998,-124143.895516465,3652,125,P,4.51771593093872,57.661136627197294,578.424535139935,1.00350713729858,2430000,0,38,0
0,0,25,9,0.00665621035551,-79056165.3829182,3652,640,P,3.15927243232727,66.3295440673828,635.752307399432,1.00213205814362,1485000,0,14,0
0,0,25,10,0.014161629783537,-44558.153475993095,3652,150,P,4.52803182601929,61.941123962402294,485.45852145327,1.00346791744232,2503125,0,56,0
0,0,25,11,0.012791072929855,-242742.23392012398,3652,150,P,4.78012561798096,65.39212036132811,578.142845667879,1.00431299209595,1642500,0,20,0
0,0,25,12,0.004089299939755999,-10480.0818651631,3652,1000,P,3.18588757514954,68.9950714111328,530.063226610013,1.00121986865997,2120625,0,52,0
0,0,25,13,0.011288433755848998,-50475.400558030895,3652,330,P,2.9226653575897203,77.0867233276367,576.080396864527,1.00074803829193,1822500,0,38,0
0,0,25,14,0.012618655565231,-129451.439833712,3652,200,P,3.8287768363952597,64.09751129150389,294.704561413885,1.0020059347152699,1130625,0,49,0
0,0,25,15,0.062962170457665,-359963.136127202,3652,125,P,2.13208532333374,82.2734146118164,517.5889020656131,1.00041651725769,6750000,0,475,1
0,0,25,16,0.00758691254521,-19729.9520545825,3652,640,P,3.9161391258239706,73.6231002807617,664.8930491848059,1.00212407112122,2435625,0,21,0
0,0,25,17,0.013004758910386001,-106996.580963596,3652,125,P,2.18307042121887,66.4114456176758,619.137009661698,1.00041544437408,2458125,0,100,0
0,0,25,18,0.021847825306217,-69691.5900922099,3652,125,P,2.3410978317260698,85.5246353149414,417.80418996877097,1.00042855739594,5799375,0,438,1
0,0,25,19,0.073760275287369,-347253.373076886,3652,125,P,1.8364676237106299,71.6136169433594,606.729792693892,1.00030910968781,4089375,0,239,0
0,0,25,20,0.416333366786926,-1614659.12714218,3652,90,P,2.3207323551178,90.9278335571289,543.91524697387,1.00050413608551,7458750,0,377,1
0,0,27,2,1.08310941051416,-43.559705954154,30,21,P,0.9692260026931759,28.838068008422898,684.041815635351,1.0001277923584,2098125,0,135,0
0,0,27,3,0.834506327123538,-19.1942456306519,100,21,P,0.87806910276413,28.8595752716064,742.082418111438,1.00009107589722,1996875,0,177,0
0,0,27,4,0.006112634863776,-0.64585821798708,100,365,D,1.3700590133666999,16.5635166168213,614.5175426243401,1.0002555847168,3487500,93,297,0
0,0,27,5,0.620244802048658,-0.44551363165126795,21,330,D,1.84780704975128,42.884578704834,719.082361112513,1.00038743019104,5726250,0,340,1
0,0,27,6,0.039589347762411006,-4.54839147979758,100,125,D,1.35521984100342,12.641326904296902,558.142409530662,1.00039327144623,5512500,417,413,1
0,0,27,7,0.032463367380886,0.026393825203814,100,3652,D,1.59824395179749,32.8494071960449,799.3878512003481,1.00030052661896,7695000,55,542,1
0,0,27,9,0.005786972054581,-1.8342885503290303,730,330,P,1.3841942548751798,18.867200851440398,774.938157924313,1.0001754760742199,3256875,157,218,0
0,0,27,10,0.02537601242218,-0.074194056964778,100,125,D,2.33439707756042,48.7526168823242,629.815057961755,1.00084567070007,12633750,0,723,1
0,0,27,12,0.013327830669736,0.112168929789748,100,365,D,2.7844896316528303,86.3976364135742,640.148704334089,1.00080287456512,5956875,0,173,1
0,0,27,13,0.376827105556682,-106.728515705795,100,60,P,0.8352855443954471,8.00369071960449,822.2136854909579,1.00017905235291,4983750,633,329,1
0,0,28,3,0.000833400142774,-1412.8829838595002,3652,3652,G,3.1501276493072496,29.452211380004897,602.990388685769,1.00092494487762,3813750,116,155,0
0,0,28,4,0.002125433481725,-2917.8182231875203,3652,2250,P,1.61803638935089,13.8062915802002,681.5372326144429,1.00038349628448,2092500,177,148,0
0,0,28,7,0.008681413135793,-28701.974128125497,3652,182,P,2.21212363243103,30.736036300659197,796.1610588764099,1.00044631958008,4938750,120,218,1
0,0,29,2,0.003775744591871,0.09250714764722301,182,100,P,1.30286931991577,8.89011001586914,684.838705254724,1.00017833709717,4083750,427,295,0
0,0,29,4,0.007436115661769001,-0.23875205174831302,200,2250,D,1.68258213996887,24.499292373657198,470.33201188601,1.0003302097320599,3414375,83,252,0
0,0,29,5,0.000267138472757,0.435403941579143,3652,3652,G,2.15572810173035,10.2954912185669,686.324344772982,1.00049531459808,3318750,229,132,0
0,0,29,6,0.0303739939138,-14.349929768055599,200,60,P,1.9333484172821,12.057240486145,853.364624840312,1.00037682056427,2874375,235,161,0
0,0,29,7,0.904628956864279,-209.779041937417,90,30,P,0.7267532348632809,4.92392158508301,779.3346651340551,1.00009024143219,4016250,565,234,0
0,0,29,8,0.146370620495521,-145.92605858687298,3652,50,P,0.20596346259117101,2.34148526191711,403.234832169226,1.0000174045562702,1136250,202,133,0
0,0,29,9,0.18811199696401898,-9.026347585830901,45,30,P,0.46612894535064703,3.33260774612427,628.281401784879,1.00005626678467,4702500,820,446,0
0,0,29,10,0.10298082842709,-21.0882282945095,60,50,P,0.206171378493309,2.3830575942993195,301.480970896496,1.0000239610672,1563750,278,222,0
0,0,29,13,0.0021115357143620004,0.55369426205886,75,50,P,1.31000185012817,5.8498706817627,523.887485626954,1.0005413293838499,3493125,488,311,0
0,0,33,2,0.008221315736370999,-0.346979272119641,330,3652,D,6.69443559646606,67.1383438110352,709.139516458692,1.0057178735733001,3256875,0,16,0
0,0,33,4,0.012875618872922,-0.41795047256628903,330,730,D,4.96639728546143,68.5623321533203,717.451937904478,1.0019854307174698,3330000,0,13,0
0,0,33,5,0.018563220817481,-5.9546250205307105,330,200,P,4.778221130371089,78.7174987792969,674.955701856691,1.00224244594574,3020625,0,26,0
0,0,33,6,0.013399262580966999,-8.12431630122923,330,150,P,5.05927991867065,79.4788284301758,582.548319031663,1.00196623802185,4224375,0,28,0
0,0,33,7,0.020535384252653,-74.786028042449,3652,150,P,4.862651348114009,84.234375,526.098333947334,1.0023473501205402,3436875,0,35,0
0,0,33,8,0.0039760173501,-0.108340989441128,330,3652,D,4.60343551635742,112.25328826904301,541.7298659603849,1.00212299823761,6682500,0,76,1
0,0,33,9,0.006554553523941,-0.7239397725971569,330,1500,D,4.76127815246582,115.677703857422,724.5849432758611,1.00211012363434,8448750,0,44,1
0,0,34,1,0.0064768134879890004,-37386.5218399527,3652,150,P,5.61116981506348,81.6300506591797,341.44024063365896,1.00452876091003,4061250,0,67,0
0,0,34,2,0.00117374052388,-4989.2110332150205,3652,3652,G,4.05788612365723,82.5909957885742,695.8639741719741,1.0021396875381499,2250000,0,29,0
0,0,34,3,0.027420754950983,-144651.131583005,3652,100,P,4.5147385597229,89.1157073974609,720.211764490604,1.0031024217605602,4905000,0,57,1
0,0,34,4,0.0016272904741720003,-24548038.8534845,3652,3652,G,4.54309606552124,100.109443664551,627.525996019559,1.00261831283569,2441250,0,10,0
0,0,34,5,0.035257628007775,-218014.273517502,3652,75,P,5.931350231170651,111.426078796387,685.489134387133,1.00413453578949,5996250,0,12,1
0,0,34,6,0.129961769491032,-833280.8614029259,3652,150,P,4.4252629280090305,118.535438537598,606.3745168735679,1.00200915336609,3127500,0,28,0
0,0,34,7,0.00045357367498599996,-1570.99770528578,3652,330,P,5.07901906967163,134.578125,682.649065093664,1.00224232673645,4398750,0,35,0
0,0,34,8,0.001178317905745,-3329.2158879515196,3652,3652,G,7.0240912437439,124.978988647461,681.338596783933,1.00530827045441,3802500,0,10,0
0,0,34,9,0.01985777967824,-243338.972646326,3652,125,P,4.07336187362671,120.273239135742,571.176578992037,1.00143623352051,4623750,0,43,0
